;Symbol;model;number_correct_entries;number_entries;percent_correct_entries;simulate_entry;simulate_return;simulate_variation;first_entry;last_entry
21;ACQ-USD;Xv_pb_10N_15d;9;19;0,47368421052631576;1900;1658,8125276550388;-0,1269407749184006;2024-01-26;2024-05-06
22;ACQ-USD;Xv_pb_20N_30d;2;2;1,0;200;125,83529049956991;-0,37082354750215046;2024-04-11;2024-04-15
23;ADA-USD;Xv_pb_10P_30d;21;60;0,35;6000;6232,705836204784;0,03878430603413062;2024-01-01;2024-04-05
24;ADA-USD;lr_pb_10N_30d;0;1;0,0;100;138,16792103092328;0,3816792103092328;2024-02-10;2024-02-10
25;ADA-USD;Xv_pb_10N_15d;9;66;0,13636363636363635;6600;6444,6852839076355;-0,023532532741267348;2024-02-22;2024-07-10
26;ADA-USD;Xv_pb_20N_30d;0;46;0,0;4600;5098,383635895359;0,10834426867290403;2024-01-01;2024-04-25
27;ADS-USD;Xv_pb_10P_30d;0;19;0,0;1900;1592,4446358159512;-0,1618712443073941;2024-03-08;2024-04-04
28;ADS-USD;lr_pb_10N_30d;1;1;1,0;100;87,55158959934724;-0,12448410400652761;2024-03-13;2024-03-13
29;ADS-USD;Xv_pb_10N_15d;1;4;0,25;400;387,58425811719167;-0,031039354707020836;2024-03-22;2024-03-25
30;ADX-USD;Xv_pb_10N_30d;0;1;0,0;100;98,88694444555365;-0,011130555544463476;2024-04-23;2024-04-23
31;ADX-USD;Xv_pb_10P_30d;12;29;0,41379310344827586;2900;3023,228890384484;0,04249272082223593;2024-01-01;2024-04-11
32;ADX-USD;lr_pb_10N_30d;13;21;0,6190476190476191;2100;2090,134005140782;-0,004698092790103839;2024-01-01;2024-06-07
33;ADX-USD;Xv_pb_10N_15d;12;62;0,1935483870967742;6200;6261,338141693979;0,009893248660319225;2024-02-22;2024-07-08
34;ADX-USD;Xv_pb_20N_30d;1;17;0,058823529411764705;1700;1688,3623271054576;-0,006845689937966145;2024-01-02;2024-05-11
35;AERGO-USD;Xv_pb_10N_30d;1;1;1,0;100;89,53119437011784;-0,10468805629882155;2024-04-23;2024-04-23
36;AERGO-USD;Xv_pb_10P_30d;2;10;0,2;1000;840,1672694298877;-0,1598327305701123;2024-01-01;2024-04-11
37;AERGO-USD;lr_pb_10N_30d;0;1;0,0;100;95,50935635995607;-0,04490643640043927;2024-01-11;2024-01-11
38;AERGO-USD;Xv_pb_10N_15d;10;76;0,13157894736842105;7600;7742,649385925017;0,018769656042765363;2024-01-18;2024-07-08
39;AERGO-USD;Xv_pb_20N_30d;5;18;0,2777777777777778;1800;1685,5698825979343;-0,06357228744559204;2024-01-23;2024-04-30
40;AGLD-USD;Xv_pb_10N_30d;0;5;0,0;500;472,40857701839104;-0,055182845963217916;2024-04-23;2024-06-21
41;AGLD-USD;Xv_pb_10P_30d;34;105;0,3238095238095238;10500;10189,559312837422;-0,02956577972976932;2024-01-01;2024-06-21
42;AGLD-USD;lr_pb_10N_30d;1;5;0,2;500;645,5541288020464;0,29110825760409287;2024-01-01;2024-02-11
43;AGLD-USD;Xv_pb_10N_15d;26;77;0,33766233766233766;7700;7789,555733283853;0,011630614712188759;2024-02-22;2024-07-10
44;AGLD-USD;Xv_pb_20N_30d;17;66;0,25757575757575757;6600;6471,707210415221;-0,019438301452239213;2024-01-01;2024-07-10
45;AI-USD;Xv_pb_10P_30d;0;1;0,0;100;108,3808951009428;0,08380895100942794;2024-01-03;2024-01-03
46;AIEPK-USD;Xv_pb_10P_30d;0;7;0,0;700;578,2682600610221;-0,17390248562711122;2024-02-29;2024-04-11
47;AIEPK-USD;Xv_pb_10N_15d;20;21;0,9523809523809523;2100;1472,695002300593;-0,29871666557114623;2024-03-15;2024-05-05
48;AIEPK-USD;Xv_pb_20N_30d;3;3;1,0;300;197,5676023889745;-0,341441325370085;2024-04-02;2024-04-04
49;AIOZ-USD;Xv_pb_10P_30d;12;63;0,19047619047619047;6300;6727,634209091772;0,06787844588758292;2024-01-01;2024-06-08
50;AIOZ-USD;lr_pb_10N_30d;2;8;0,25;800;1354,2033822794106;0,6927542278492632;2024-02-02;2024-03-17
51;AIOZ-USD;Xv_pb_10N_15d;20;47;0,425531914893617;4700;4965,1158044886;0,05640761797629781;2024-02-22;2024-07-10
52;AIOZ-USD;Xv_pb_20N_30d;21;79;0,26582278481012656;7900;7969,929544781182;0,008851841111542013;2024-01-01;2024-07-08
53;AIPAD-USD;Xv_pb_10P_30d;15;35;0,42857142857142855;3500;3798,219392265695;0,08520554064734148;2024-01-01;2024-04-10
54;AIPAD-USD;Xv_pb_10N_15d;32;60;0,5333333333333333;6000;5308,918866971595;-0,11518018883806751;2024-01-25;2024-07-09
55;AIPAD-USD;Xv_pb_20N_30d;0;2;0,0;200;179,78491187268813;-0,10107544063655936;2024-04-14;2024-04-15
56;AITECH-USD;Xv_pb_10P_30d;0;6;0,0;600;503,7086568299604;-0,16048557195006605;2024-04-06;2024-04-11
57;AITECH-USD;Xv_pb_10N_15d;34;57;0,5964912280701754;5700;5000,149081381732;-0,12278086291548565;2024-03-20;2024-07-10
58;AITECH-USD;Xv_pb_20N_30d;9;15;0,6;1500;1165,223237294581;-0,22318450847027937;2024-04-02;2024-07-05
59;AKRO-USD;Xv_pb_10P_30d;4;17;0,23529411764705882;1700;1754,8361310244977;0,032256547661469244;2024-02-27;2024-05-08
60;AKRO-USD;lr_pb_10N_30d;1;7;0,14285714285714285;700;827,955502759667;0,18279357537095278;2024-02-02;2024-05-18
61;AKRO-USD;Xv_pb_10N_15d;5;40;0,125;4000;4264,991023806903;0,06624775595172581;2024-01-19;2024-07-08
62;AKRO-USD;Xv_pb_20N_30d;2;9;0,2222222222222222;900;804,2403025889128;-0,10639966379009694;2024-04-02;2024-06-08
63;AKT-USD;Xv_pb_10N_30d;0;8;0,0;800;1145,811803497267;0,4322647543715837;2024-04-15;2024-04-24
64;AKT-USD;Xv_pb_15N_30d;6;10;0,6;1000;811,0224888079481;-0,18897751119205192;2024-02-27;2024-03-18
65;AKT-USD;Xv_pb_10P_30d;40;68;0,5882352941176471;6800;8264,682967036964;0,21539455397602417;2024-01-01;2024-06-06
66;AKT-USD;lr_pb_10N_30d;1;10;0,1;1000;1770,3374379548775;0,7703374379548775;2024-02-02;2024-06-10
67;AKT-USD;Xv_pb_10N_15d;23;70;0,32857142857142857;7000;7372,450049401577;0,05320714991451106;2024-01-19;2024-07-09
68;AKT-USD;Xv_pb_20N_30d;23;93;0,24731182795698925;9300;10780,100394386447;0,15915058004155344;2024-01-01;2024-07-09
69;ALEPH-USD;Xv_pb_10P_30d;17;38;0,4473684210526316;3800;4392,59474508595;0,1559459855489343;2024-01-01;2024-06-08
70;ALEPH-USD;lr_pb_10N_30d;4;37;0,10810810810810811;3700;5690,020947796164;0,5378434994043687;2024-01-01;2024-05-18
71;ALEPH-USD;Xv_pb_10N_15d;33;71;0,4647887323943662;7100;7618,661403613077;0,07305090191733477;2024-02-22;2024-07-10
72;ALEPH-USD;Xv_pb_20N_30d;7;40;0,175;4000;5654,496935715479;0,41362423392886966;2024-01-01;2024-06-30
73;ALEX-USD;Xv_pb_10P_30d;6;29;0,20689655172413793;2900;2600,77260431491;-0,1031818605810655;2024-01-01;2024-04-11
74;ALEX-USD;lr_pb_10N_30d;4;8;0,5;800;778,3898810964064;-0,02701264862949202;2024-01-04;2024-06-03
75;ALEX-USD;Xv_pb_10N_15d;34;70;0,4857142857142857;7000;7413,3393146228045;0,059048473517543505;2024-02-22;2024-07-10
76;ALEX-USD;Xv_pb_20N_30d;5;9;0,5555555555555556;900;881,7875891679749;-0,020236012035583395;2024-01-18;2024-05-11
77;ALGO-USD;Xv_pb_10N_30d;0;1;0,0;100;150,7098763559706;0,5070987635597061;2024-02-08;2024-02-08
78;ALGO-USD;Xv_pb_10P_30d;7;24;0,2916666666666667;2400;2299,6502241913186;-0,0418124065869506;2024-01-01;2024-04-11
79;ALGO-USD;lr_pb_10N_30d;1;1;1,0;100;69,98708748581262;-0,3001291251418738;2024-01-01;2024-01-01
80;ALGO-USD;Xv_pb_10N_15d;11;67;0,16417910447761194;6700;6628,408777917437;-0,010685257027248214;2024-01-25;2024-07-08
81;ALGO-USD;Xv_pb_20N_30d;2;24;0,08333333333333333;2400;2310,8910090427967;-0,03712874623216805;2024-01-02;2024-05-03
82;ALICE-USD;Xv_pb_10N_30d;0;1;0,0;100;192,8412305078691;0,9284123050786911;2024-02-08;2024-02-08
83;ALICE-USD;Xv_pb_10P_30d;21;90;0,23333333333333334;9000;8307,904641565849;-0,07689948427046127;2024-01-01;2024-06-18
84;ALICE-USD;lr_pb_10N_30d;1;1;1,0;100;41,56937015542509;-0,5843062984457491;2024-06-03;2024-06-03
85;ALICE-USD;Xv_pb_10N_15d;25;82;0,3048780487804878;8200;8453,198027496743;0,03087780823131009;2024-01-23;2024-07-10
86;ALICE-USD;Xv_pb_20N_30d;18;56;0,32142857142857145;5600;5101,440700826998;-0,08902844628089318;2024-01-02;2024-07-03
87;ALPHA-USD;Xv_pb_10P_30d;7;27;0,25925925925925924;2700;2690,278399476474;-0,003600592786491082;2024-01-01;2024-04-11
88;ALPHA-USD;lr_pb_10N_30d;6;10;0,6;1000;1163,8132500083705;0,16381325000837046;2024-01-01;2024-02-10
89;ALPHA-USD;Xv_pb_10N_15d;23;74;0,3108108108108108;7400;7269,560260049347;-0,017626991885223424;2024-01-21;2024-07-10
90;ALPHA-USD;Xv_pb_20N_30d;6;19;0,3157894736842105;1900;1836,749808878883;-0,03328957427427213;2024-01-02;2024-05-30
91;ALPINE-USD;Xv_pb_10N_30d;1;12;0,08333333333333333;1200;1270,3383794221882;0,05861531618515679;2024-01-01;2024-05-20
92;ALPINE-USD;Xv_pb_15N_30d;1;9;0,1111111111111111;900;940,3873733779782;0,044874859308864645;2024-01-01;2024-04-01
93;ALPINE-USD;Xv_pb_10P_30d;16;68;0,23529411764705882;6800;6700,598043908075;-0,014617934719400745;2024-01-01;2024-05-23
94;ALPINE-USD;lr_pb_10N_30d;1;7;0,14285714285714285;700;829,2175745472058;0,18459653506743687;2024-02-02;2024-03-15
95;ALPINE-USD;Xv_pb_10N_15d;14;77;0,18181818181818182;7700;7517,384615793895;-0,023716283663130503;2024-01-21;2024-07-10
96;ALPINE-USD;Xv_pb_20N_30d;5;30;0,16666666666666666;3000;2876,481020327472;-0,04117299322417602;2024-01-19;2024-05-11
97;AMB-USD;Xv_pb_10P_30d;18;24;0,75;2400;2959,1236750092357;0,2329681979205149;2024-02-11;2024-04-11
98;AMB-USD;lr_pb_10N_30d;0;5;0,0;500;848,3191711661672;0,6966383423323343;2024-02-06;2024-02-28
99;AMB-USD;Xv_pb_10N_15d;17;72;0,2361111111111111;7200;7061,96055968933;-0,019172144487593086;2024-01-21;2024-07-10
100;AMB-USD;Xv_pb_20N_30d;4;13;0,3076923076923077;1300;1211,1913984556913;-0,06831430888023743;2024-04-02;2024-06-04
101;AMP-USD;Xv_pb_10P_30d;15;32;0,46875;3200;5417,379757004947;0,692931174064046;2024-01-01;2024-05-23
102;AMP-USD;lr_pb_10N_30d;9;34;0,2647058823529412;3400;5006,139182468224;0,4723938771965365;2024-01-11;2024-03-19
103;AMP-USD;Xv_pb_10N_15d;29;56;0,5178571428571429;5600;5068,576003084204;-0,09489714230639217;2024-02-22;2024-07-10
104;AMP-USD;Xv_pb_20N_30d;0;18;0,0;1800;1781,479151398603;-0,010289360334109385;2024-01-02;2024-06-18
105;AMPL-USD;Xv_pb_10N_30d;0;10;0,0;1000;1235,1899501599314;0,2351899501599314;2024-01-03;2024-05-10
106;AMPL-USD;Xv_pb_10P_30d;12;58;0,20689655172413793;5800;5358,199494776677;-0,07617250090057293;2024-01-03;2024-06-12
107;AMPL-USD;lr_pb_10N_30d;2;6;0,3333333333333333;600;668,044027685791;0,11340671280965163;2024-02-06;2024-03-13
108;AMPL-USD;Xv_pb_10N_15d;19;80;0,2375;8000;8301,159160784968;0,03764489509812097;2024-01-19;2024-07-10
109;AMPL-USD;Xv_pb_20N_30d;1;19;0,05263157894736842;1900;2212,930949260521;0,1647004996108006;2024-01-01;2024-06-11
110;ANALOS-USD;Xv_pb_10N_15d;0;4;0,0;400;438,64342444529734;0,09660856111324335;2024-07-07;2024-07-10
111;ANKR-USD;Xv_pb_10P_30d;7;25;0,28;2500;2572,8991886680033;0,029159675467201305;2024-01-01;2024-05-23
112;ANKR-USD;Xv_pb_10N_15d;24;59;0,4067796610169492;5900;6164,247856098088;0,044787772220014926;2024-01-21;2024-07-10
113;ANKR-USD;Xv_pb_20N_30d;1;17;0,058823529411764705;1700;1789,446512983516;0,05261559587265645;2024-01-02;2024-06-17
114;APE-USD;Xv_pb_10N_30d;4;10;0,4;1000;944,7492679923554;-0,05525073200764462;2024-01-11;2024-06-05
115;APE-USD;Xv_pb_10P_30d;7;54;0,12962962962962962;5400;4411,286732297721;-0,18309504957449613;2024-01-01;2024-04-08
116;APE-USD;lr_pb_10N_30d;1;1;1,0;100;87,67921190236491;-0,12320788097635088;2024-01-01;2024-01-01
117;APE-USD;Xv_pb_10N_15d;25;87;0,28735632183908044;8700;8626,768616758547;-0,008417400372580796;2024-01-21;2024-07-10
118;APE-USD;Xv_pb_20N_30d;5;19;0,2631578947368421;1900;1881,3399990078958;-0,009821053153739046;2024-01-01;2024-05-11
119;API3-USD;Xv_pb_10N_30d;3;7;0,42857142857142855;700;675,8001763424433;-0,034571176653652495;2024-04-12;2024-06-16
120;API3-USD;Xv_pb_15N_30d;5;12;0,4166666666666667;1200;994,4120473000052;-0,17132329391666237;2024-02-19;2024-03-19
121;API3-USD;Xv_pb_10P_30d;25;70;0,35714285714285715;7000;7425,8959636739455;0,06084228052484936;2024-01-01;2024-06-16
122;API3-USD;lr_pb_10N_30d;1;12;0,08333333333333333;1200;1522,2419716977295;0,2685349764147746;2024-01-19;2024-02-14
123;API3-USD;Xv_pb_10N_15d;22;82;0,2682926829268293;8200;8098,694119248409;-0,012354375701413518;2024-01-19;2024-07-10
124;API3-USD;Xv_pb_20N_30d;28;91;0,3076923076923077;9100;11286,958138120906;0,24032507012317653;2024-01-01;2024-07-02
125;AR-USD;Xv_pb_15N_30d;30;59;0,5084745762711864;5900;5664,958677617099;-0,03983751226828829;2024-01-01;2024-06-11
126;AR-USD;Xv_pb_10P_30d;32;79;0,4050632911392405;7900;10442,09774794625;0,32178452505648747;2024-01-01;2024-06-13
127;AR-USD;lr_pb_10N_30d;0;3;0,0;300;530,9471274927469;0,7698237583091562;2024-02-19;2024-02-29
128;AR-USD;Xv_pb_10N_15d;18;65;0,27692307692307694;6500;7392,387898611424;0,1372904459402191;2024-01-19;2024-07-08
129;AR-USD;Xv_pb_20N_30d;28;138;0,2028985507246377;13800;17232,68033882864;0,2487449520890318;2024-01-01;2024-07-10
130;ARKER-USD;lr_pb_10N_30d;6;7;0,8571428571428571;700;408,60065500067094;-0,4162847785704701;2024-03-09;2024-03-15
131;ARKER-USD;Xv_pb_10N_15d;25;46;0,5434782608695652;4600;3970,763770937507;-0,1367904845788028;2024-03-14;2024-07-10
132;ARKM-USD;Xv_pb_15N_30d;11;11;1,0;1100;681,0409567983633;-0,3808718574560334;2024-03-08;2024-04-01
133;ARKM-USD;Xv_pb_10P_30d;26;76;0,34210526315789475;7600;8478,228033867028;0,11555632024566158;2024-02-15;2024-06-13
134;ARKM-USD;lr_pb_10N_30d;1;3;0,3333333333333333;300;375,99239959912677;0,2533079986637559;2024-02-21;2024-03-10
135;ARKM-USD;Xv_pb_10N_15d;26;50;0,52;5000;4816,230130618575;-0,03675397387628509;2024-02-22;2024-07-10
136;ARKM-USD;Xv_pb_20N_30d;15;34;0,4411764705882353;3400;3117,112371671153;-0,08320224362613143;2024-03-28;2024-07-07
137;ARPA-USD;Xv_pb_10P_30d;13;31;0,41935483870967744;3100;3200,3830126132507;0,03238161697201635;2024-01-01;2024-04-11
138;ARPA-USD;lr_pb_10N_30d;6;10;0,6;1000;1060,4912315745687;0,0604912315745687;2024-02-06;2024-03-19
139;ARPA-USD;Xv_pb_10N_15d;28;75;0,37333333333333335;7500;7325,328633243074;-0,023289515567590086;2024-02-22;2024-07-10
140;ARPA-USD;Xv_pb_20N_30d;8;15;0,5333333333333333;1500;1219,9881372342484;-0,18667457517716776;2024-01-02;2024-06-13
141;ARX-USD;Xv_pb_10P_30d;6;16;0,375;1600;1728,368254644866;0,08023015915304128;2024-01-02;2024-04-08
142;ARX-USD;lr_pb_10N_30d;5;11;0,45454545454545453;1100;1075,3284505106603;-0,022428681353945153;2024-01-13;2024-06-10
143;ARX-USD;Xv_pb_10N_15d;24;45;0,5333333333333333;4500;4096,133493620744;-0,08974811252872354;2024-01-19;2024-07-03
144;ARX-USD;Xv_pb_20N_30d;1;2;0,5;200;176,0528185742503;-0,11973590712874853;2024-04-02;2024-04-14
145;ASTR-USD;Xv_pb_10P_30d;8;25;0,32;2500;2507,201456376841;0,0028805825507364716;2024-01-01;2024-02-29
146;ASTR-USD;lr_pb_10N_30d;1;3;0,3333333333333333;300;352,10005703245906;0,17366685677486354;2024-01-06;2024-02-10
147;ASTR-USD;Xv_pb_10N_15d;27;73;0,3698630136986301;7300;6911,818088760197;-0,05317560427942512;2024-02-22;2024-07-08
148;ASTR-USD;Xv_pb_20N_30d;0;16;0,0;1600;1517,4670930019122;-0,05158306687380488;2024-01-02;2024-04-17
149;ATA-USD;Xv_pb_10P_30d;6;29;0,20689655172413793;2900;2641,351850062044;-0,08918901721998486;2024-01-01;2024-05-23
150;ATA-USD;Xv_pb_10N_15d;21;54;0,3888888888888889;5400;5434,064831268109;0,0063083020866868;2024-01-21;2024-07-10
151;ATA-USD;Xv_pb_20N_30d;4;10;0,4;1000;864,2241324123518;-0,13577586758764823;2024-04-10;2024-06-17
152;ATOM-USD;Xv_pb_10N_30d;41;64;0,640625;6400;5613,464995419302;-0,12289609446573407;2024-02-08;2024-07-10
153;ATOM-USD;Xv_pb_15N_30d;43;64;0,671875;6400;5333,553179755858;-0,1666323156631472;2024-01-01;2024-06-13
154;ATOM-USD;Xv_pb_10P_30d;6;32;0,1875;3200;3123,461624827701;-0,023918242241343392;2024-01-01;2024-04-10
155;ATOM-USD;lr_pb_10N_30d;0;1;0,0;100;137,76251918519142;0,37762519185191423;2024-02-10;2024-02-10
156;ATOM-USD;Xv_pb_10N_15d;18;82;0,21951219512195122;8200;8013,857248847744;-0,022700335506372696;2024-01-21;2024-07-10
157;ATOM-USD;Xv_pb_20N_30d;10;115;0,08695652173913043;11500;11186,041688880334;-0,027300722706057927;2024-01-01;2024-07-10
158;AUCTION-USD;Xv_pb_15N_30d;42;59;0,711864406779661;5900;4769,934219537095;-0,19153657295981447;2024-01-01;2024-06-11
159;AUCTION-USD;Xv_pb_10P_30d;14;49;0,2857142857142857;4900;4699,544400630239;-0,040909305993828846;2024-01-01;2024-06-10
160;AUCTION-USD;lr_pb_10N_30d;0;7;0,0;700;685,8215129390735;-0,020254981515609286;2024-02-02;2024-02-28
161;AUCTION-USD;Xv_pb_10N_15d;23;59;0,3898305084745763;5900;5508,518941143395;-0,06635272184010257;2024-01-06;2024-06-18
162;AUCTION-USD;Xv_pb_20N_30d;40;150;0,26666666666666666;15000;14881,26237791122;-0,007915841472585332;2024-01-01;2024-07-10
163;AUDIO-USD;Xv_pb_10P_30d;5;26;0,19230769230769232;2600;2421,403617869891;-0,06869091620388802;2024-01-01;2024-04-11
164;AUDIO-USD;Xv_pb_10N_15d;24;72;0,3333333333333333;7200;6886,887012665579;-0,043487914907558434;2024-01-18;2024-07-10
165;AUDIO-USD;Xv_pb_20N_30d;3;17;0,17647058823529413;1700;1548,0692085472945;-0,08937105379570914;2024-01-02;2024-04-20
166;AURY-USD;Xv_pb_10N_30d;0;1;0,0;100;102,7348010254153;0,02734801025415294;2024-02-10;2024-02-10
167;AURY-USD;Xv_pb_10P_30d;2;33;0,06060606060606061;3300;2646,1320393761075;-0,19814180624966438;2024-01-01;2024-03-21
168;AURY-USD;lr_pb_10N_30d;3;9;0,3333333333333333;900;824,7910976800764;-0,08356544702213733;2024-02-08;2024-03-19
169;AURY-USD;Xv_pb_10N_15d;26;53;0,49056603773584906;5300;4911,482779054747;-0,07330513602740624;2024-01-21;2024-06-17
170;AURY-USD;Xv_pb_20N_30d;12;21;0,5714285714285714;2100;1774,6160615566982;-0,15494473259204847;2024-01-01;2024-04-19
171;AVA-USD;Xv_pb_10N_30d;1;3;0,3333333333333333;300;293,92040937983637;-0,020265302067212096;2024-01-05;2024-04-24
172;AVA-USD;Xv_pb_10P_30d;4;49;0,08163265306122448;4900;4419,960106530319;-0,09796732519789415;2024-01-01;2024-06-19
173;AVA-USD;lr_pb_10N_30d;1;2;0,5;200;244,02554138757256;0,2201277069378628;2024-02-10;2024-03-17
174;AVA-USD;Xv_pb_10N_15d;7;74;0,0945945945945946;7400;7604,7411826379375;0,02766772738350507;2024-02-07;2024-07-10
175;AVA-USD;Xv_pb_20N_30d;17;114;0,14912280701754385;11400;10971,869738325719;-0,03755528611177907;2024-01-01;2024-07-10
176;AVAX-USD;Xv_pb_15N_30d;40;56;0,7142857142857143;5600;4907,923561248764;-0,12358507834843506;2024-01-01;2024-06-11
177;AVAX-USD;Xv_pb_10P_30d;49;94;0,5212765957446809;9400;9820,394037003953;0,04472276989403752;2024-01-01;2024-05-15
178;AVAX-USD;lr_pb_10N_30d;0;2;0,0;200;261,0636534929745;0,3053182674648724;2024-02-06;2024-02-10
179;AVAX-USD;Xv_pb_10N_15d;26;89;0,29213483146067415;8900;8892,944577815304;-0,0007927440656961797;2024-01-21;2024-07-07
180;AVAX-USD;Xv_pb_20N_30d;28;133;0,21052631578947367;13300;12860,455617483594;-0,03304844981326358;2024-01-01;2024-07-10
181;AXS-USD;Xv_pb_10N_30d;7;25;0,28;2500;2338,9223717223667;-0,06443105131105331;2024-05-25;2024-07-10
182;AXS-USD;Xv_pb_15N_30d;45;59;0,7627118644067796;5900;4759,476857750301;-0,19330900716096594;2024-01-01;2024-06-08
183;AXS-USD;Xv_pb_10P_30d;16;33;0,48484848484848486;3300;3479,1136903291213;0,05427687585730947;2024-01-01;2024-04-11
184;AXS-USD;Xv_pb_10N_15d;21;81;0,25925925925925924;8100;8000,620304939266;-0,012269098155646157;2024-02-22;2024-07-10
185;AXS-USD;Xv_pb_20N_30d;13;88;0,14772727272727273;8800;8508,835318156047;-0,033086895664085576;2024-01-01;2024-07-10
186;AZERO-USD;Xv_pb_10N_30d;13;16;0,8125;1600;1206,478890929807;-0,24595069316887064;2024-04-23;2024-05-27
187;AZERO-USD;Xv_pb_10P_30d;0;37;0,0;3700;2827,191754766192;-0,23589412033346163;2024-01-01;2024-03-18
188;AZERO-USD;Xv_pb_10N_15d;33;88;0,375;8800;8565,347156854945;-0,026665095811938086;2024-01-19;2024-07-10
189;AZERO-USD;Xv_pb_20N_30d;9;19;0,47368421052631576;1900;1781,1847300932614;-0,06253435258249403;2024-01-02;2024-05-06
190;BAL-USD;Xv_pb_10N_30d;33;73;0,4520547945205479;7300;7561,25239243085;0,03578799896313011;2024-01-03;2024-07-01
191;BAL-USD;Xv_pb_15N_30d;12;42;0,2857142857142857;4200;3900,7151992651284;-0,07125828588925515;2024-01-01;2024-06-08
192;BAL-USD;Xv_pb_10P_30d;9;38;0,23684210526315788;3800;3606,381793471263;-0,05095215961282556;2024-01-01;2024-04-11
193;BAL-USD;Xv_pb_10N_15d;13;43;0,3023255813953488;4300;4110,822831021643;-0,043994690460083086;2024-01-21;2024-04-30
194;BAL-USD;Xv_pb_20N_30d;9;30;0,3;3000;2875,973887727404;-0,04134203742419868;2024-01-02;2024-04-30
195;BAND-USD;Xv_pb_10N_30d;0;1;0,0;100;105,16013040680139;0,05160130406801386;2024-07-01;2024-07-01
196;BAND-USD;Xv_pb_15N_30d;4;9;0,4444444444444444;900;753,8558549643269;-0,1623823833729701;2024-02-27;2024-03-15
197;BAND-USD;Xv_pb_10P_30d;32;89;0,3595505617977528;8900;8873,069691149745;-0,003025877398905026;2024-01-01;2024-04-11
198;BAND-USD;lr_pb_10N_30d;0;7;0,0;700;837,5905042821432;0,1965578632602046;2024-01-05;2024-02-06
199;BAND-USD;Xv_pb_10N_15d;10;74;0,13513513513513514;7400;7633,279661501341;0,03152427858126233;2024-02-22;2024-07-10
200;BAND-USD;Xv_pb_20N_30d;8;63;0,12698412698412698;6300;6959,491853938791;0,10468124665695093;2024-01-01;2024-05-31
201;BAT-USD;Xv_pb_10P_30d;7;25;0,28;2500;2384,534215747657;-0,04618631370093717;2024-01-01;2024-04-11
202;BAT-USD;lr_pb_10N_30d;0;1;0,0;100;163,1345504348188;0,631345504348188;2024-02-10;2024-02-10
