,Symbol,Date,Close,lr_pb_10_15d,lr_pb_10_30d,lr_pb_10_7d,lr_pb_15_15d,lr_pb_15_30d,lr_pb_15_7d,lr_pb_20_15d,lr_pb_20_30d,lr_pb_20_7d,lr_pb_25_15d,lr_pb_25_30d,lr_pb_25_7d,score
618373,RATS-USD,2024-07-12,2.9735364170946355e-10,0.004367482515285756,8.080722881428444e-06,0.016040586936507555,0.9638813088828048,0.0005751909074710545,0.9517581281553738,0.9998876980658232,0.03893858920771292,0.8676380276862665,0.9999631842638069,0.9044456348039924,0.00033519339238020376,0.4856235693372732
54232,ARB-USD,2024-07-12,0.0011718468740582466,0.15910048810280175,2.7971218296199923e-06,0.18634110495824996,0.9967022678334582,0.00018157826795712613,0.9464175198534801,0.9999868152230283,0.009694257130004932,0.7082245130033127,0.9999985336124746,0.46738266749365864,3.534696557396185e-13,0.4616051537775313
772691,UNO-USD,2024-07-12,7.909974575042725,0.0802696710505183,1.4064707806898555e-06,0.031132802434271144,0.9940423234870206,8.836882037756442e-05,0.14053830538724577,0.9999804283114848,0.00823303529432992,1.8051349916242104e-07,0.9999972502531317,0.45006909551780333,5.651377888644933e-54,0.32077092059057
113738,BOB-USD,2024-07-12,0.0005461006076075137,0.15109384954950086,1.456893335469487e-07,7.770996300659005e-11,0.9948251666183191,1.6026455018466514e-05,1.3023675320067883e-37,0.999904293770621,0.0013904288908501352,5.6607084461406905e-176,0.4773661091045052,0.9999753314716898,0.0,0.3175052979503062
790292,VCORE-USD,2024-07-12,0.002044416731223464,0.1154972379899354,0.012456770331083613,0.0002034017072518432,0.6932885863714814,0.05371459590243199,5.290685880620065e-12,0.9303980842400447,0.22566390815612494,1.0368367547175206e-53,0.3587346820471857,0.9871641345735668,0.0,0.2971191286205794
770305,UNI-USD,2024-07-12,0.00011721148621290922,0.01553316571253546,8.524588593645221e-05,0.025635981657617456,0.5890454553947864,0.0008551939825557689,0.16138824523469,0.9770710327065244,0.008455666438584355,0.00014481363864711264,0.9881403223635438,0.13767037486601394,1.781738732328993e-28,0.24983836906599433
14197,ADS-USD,2024-07-12,0.3626432418823242,0.0013864051798439367,6.651035677006781e-11,1.5881694179487242e-11,0.7166774190219815,8.675966943635114e-09,1.898783971365542e-36,0.9948126562894257,9.336285472818665e-07,1.7515885981740544e-166,0.03375412686149791,0.9372122265980641,0.0,0.23599925619813028
650726,SAFE-USD,2024-07-12,0.06266449391841888,0.011260509165127086,0.0001484707596278846,2.833194713660374e-06,0.4201014959971034,0.0013657941023270414,6.382849265799794e-17,0.8842556341412475,0.013585500198106898,1.193073881937233e-75,0.07902469696576588,0.9761453495228127,0.0,0.2099428270187549
50345,APT-USD,2024-07-12,0.0005912136984989047,4.18221750386966e-06,4.528684874858374e-14,0.00019886295137993055,0.008391370134257968,3.1376804618194395e-12,0.0034021581805717947,0.8231909139317634,2.1902684932884948e-10,1.3355578310554635e-06,0.9826494294049741,1.602654293672246e-08,4.863206671759428e-40,0.15566241015544013
729495,TIA-USD,2024-07-12,0.005157146602869034,0.0017251284846906594,1.254041427850652e-07,1.7582863311253292e-11,0.19904553871927672,8.948922435657976e-06,1.2286863879081656e-35,0.4587553484185725,1.4846755022506121e-05,5.432265610275047e-161,3.070457036635234e-06,0.996661813068185,0.0,0.14660094421344252
9425,ACS-USD,2024-07-12,0.20802424848079681,1.0544609172154537e-05,1.8243922095035984e-17,7.944399902363243e-28,0.03439622977006477,1.1511777895549857e-14,3.338824845189717e-98,0.3907184610697675,5.412419123219837e-12,0.0,2.2962088667481465e-12,0.9999891076693455,0.0,0.1263875875631343
584322,PMG-USD,2024-07-12,0.0011904521379619837,0.0005126153060130627,1.08856913499832e-06,0.0017617010917021535,0.06232590164447421,1.1396122411296822e-05,0.0031734654863402635,0.6786129679484171,0.0001318802024113352,2.9154595991173175e-10,0.7116628041292882,0.004128921209262505,1.3229685840967002e-59,0.1254311505905473
799315,VINU-USD,2024-07-12,4.5804317778674886e-06,0.0008802027960388873,5.807452367886947e-05,1.7716982864570677e-05,0.06744284225386356,0.0005746458293837045,3.966163725355291e-11,0.5544879126509484,0.0043561814869071125,1.162855097893629e-47,0.07837887984737188,0.6923085693981429,3.6156534471814814e-294,0.12310151084519597
689170,SRBP-USD,2024-07-12,0.00012402668653521687,0.061025776967820536,0.0001911922582353997,4.063161563632649e-65,0.008764488808762539,0.0033089080785442277,4.037342432679278e-255,8.634257984979725e-08,0.038481031714957065,0.0,1.9047110682056666e-42,1.0,0.0,0.09952480819098088
681690,SOLS-USD,2024-07-12,0.004356208257377148,0.0003144644860699654,3.072062571145168e-07,3.1109240075564127e-31,0.002410368005604965,4.2197517106555546e-06,5.60747531504875e-114,0.0001854945230922866,5.467291704828834e-05,0.0,1.7595611153976172e-19,0.9999999999998561,0.0,0.0898009312195758
19592,AERO-USD,2024-07-12,0.00020640499133151025,0.0005840853184540984,5.5315695105013155e-09,9.874110397038757e-50,0.0007912720493134729,1.6084886253693822e-07,4.0398168066727207e-190,6.175131846251608e-07,2.5065058100960647e-06,0.0,3.4621432914521285e-32,1.0,0.0,0.08966137169751581
21952,AI-USD,2024-07-12,0.06197888404130936,0.00010044394310280545,7.066897567484547e-09,7.170488049209109e-39,0.0004374952189771234,1.1691029649633109e-07,1.5757509534309293e-144,4.475229088214439e-06,1.9040219910126919e-06,0.0,2.9295752282984287e-25,0.9999999999999998,0.0,0.08958778365931597
747806,TRIBL-USD,2024-07-12,0.37107986211776733,0.00016413975955986894,1.3177167195250813e-07,1.5849666521302584e-44,6.310280623713361e-05,8.170658748408401e-07,3.0352646699118083e-168,3.8066870249759236e-08,4.990878781068882e-06,0.0,7.884933127521586e-31,1.0,0.0,0.08956049355015804
90480,BEAT-USD,2024-07-12,0.005172397010028362,1.6730206985201545e-05,1.115283714874469e-09,1.0545715820639368e-50,8.09808242210202e-06,1.1784199190143354e-08,4.7831934877741906e-191,2.6193768423294267e-09,1.101317086054727e-07,0.0,6.647488573911715e-35,1.0,0.0,0.08954208940954485
789669,VAI-USD,2024-07-12,1.000368595123291,2.3529315488154757e-07,1.010385819468696e-10,6.458987805922854e-62,3.4148210071860035e-08,7.570397385410153e-10,4.6550597305542486e-232,6.94821073553479e-13,5.5813885687153595e-09,0.0,2.5788562877689284e-44,1.0,0.0,0.08953991104508686
46304,AOG-USD,2024-07-12,0.6815738081932068,8.93942901780425e-10,3.752549544574673e-15,9.883866446345546e-194,1.9208862607307495e-16,5.841656993592588e-14,0.0,9.452892396729909e-35,6.195789151930126e-13,0.0,1.3058000767157465e-138,1.0,0.0,0.08953988672585367
620290,RBP-USD,2024-07-12,1.1822544365713838e-05,6.519741879985147e-14,5.349505148853544e-20,4.476935819814694e-184,8.082656849166975e-22,7.697588108877525e-20,0.0,5.825602595405815e-40,9.989154119389774e-20,0.0,2.205683613344235e-137,1.0,0.0,0.08953988664672743
615612,QUICK-USD,2024-07-12,41.16302490234375,4.9004546851494246e-15,6.174114648453347e-20,2.1588799510290684e-179,1.6107703097361054e-23,1.572136041850675e-20,0.0,8.488345829513981e-42,1.1905797811560457e-20,0.0,2.625855356519666e-137,1.0,0.0,0.08953988664672209
713139,SWFTC-USD,2024-07-12,0.00427393289282918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
745970,TRB-USD,2024-07-12,73.90750122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
716423,SYLO-USD,2024-07-12,0.0010630239266902208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
714923,SXP-USD,2024-07-12,0.23421993851661682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
747166,TRIAS-USD,2024-07-12,5.980942249298096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
707407,SUSHI-USD,2024-07-12,0.6796237826347351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
748975,TRU-USD,2024-07-12,0.16648021340370178,6.5007956508214545e-168,6.39191820240181e-228,0.0,8.80250332010662e-291,1.9655423122469384e-235,0.0,0.0,1.7168480335360606e-244,0.0,0.0,1.0,0.0,0.08953988664672166
740780,TOWER-USD,2024-07-12,0.0043484726920723915,8.225715785615585e-181,3.2164820342929063e-249,0.0,0.0,8.498297937229169e-257,0.0,0.0,2.6257698464236603e-266,0.0,0.0,1.0,0.0,0.08953988664672166
710761,SWEAT-USD,2024-07-12,0.005992310121655464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
710090,SWASH-USD,2024-07-12,0.007465711794793606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
750032,TRVL-USD,2024-07-12,0.03071434050798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
709103,SUTER-USD,2024-07-12,0.0001757051213644445,5.057522813884256e-29,5.841001043443489e-40,0.0,2.2383052588996925e-48,1.3301944303762721e-40,0.0,4.779321461688974e-90,1.7635044599467406e-41,0.0,1.142124234487107e-304,1.0,0.0,0.08953988664672166
743142,TRAC-USD,2024-07-12,0.6582778096199036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
737921,TOKO-USD,2024-07-12,0.0007204972207546234,7.546730847666983e-146,8.547414273447326e-200,0.0,2.362036713154341e-255,5.085145195679311e-206,0.0,0.0,1.159175877233294e-213,0.0,0.0,1.0,0.0,0.08953988664672166
739549,TON-USD,2024-07-12,1.1686586141586304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
726258,TFUEL-USD,2024-07-12,0.06768368929624557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
719258,SYS-USD,2024-07-12,0.10871469229459763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
736042,TLOS-USD,2024-07-12,0.217623770236969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
720143,T-USD,2024-07-12,0.020833035930991173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
734282,TLM-USD,2024-07-12,0.010645057074725628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
721537,TARA-USD,2024-07-12,0.005511768627911806,1.321443606419411e-301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
723909,TEL-USD,2024-07-12,0.0020322606433182955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
733088,TIME-USD,2024-07-12,20.926164627075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
730702,TIDAL-USD,2024-07-12,0.00018780585378408432,9.098573286759149e-93,7.942784274650416e-128,0.0,1.734310102015108e-156,4.911795010643984e-131,0.0,2.199749993208552e-290,3.9884382183234094e-135,0.0,0.0,1.0,0.0,0.08953988664672166
724323,TENET-USD,2024-07-12,0.009323211386799812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
728628,THETA-USD,2024-07-12,1.4109019041061401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
697142,STRAX-USD,2024-07-12,0.047212038189172745,1.7869317181628404e-95,3.401422089417292e-130,0.0,3.449954822685075e-165,7.976371210793588e-134,0.0,0.0,1.843618792747021e-138,0.0,0.0,1.0,0.0,0.08953988664672166
704279,SUN-USD,2024-07-12,0.011585812084376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
703160,SUKU-USD,2024-07-12,0.07427522540092468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
669022,SIDUS-USD,2024-07-12,0.003634285880252719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
667584,SHR-USD,2024-07-12,0.0018176164012402296,1.8754969345490633e-188,2.506079864167176e-256,0.0,0.0,7.290632970560726e-265,0.0,0.0,3.5265372921043446e-275,0.0,0.0,1.0,0.0,0.08953988664672166
665892,SHILL-USD,2024-07-12,0.0031878759618848562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
664914,SHIB-USD,2024-07-12,1.7095038856496103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
662309,SFP-USD,2024-07-12,0.7638942003250122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
661057,SENSO-USD,2024-07-12,0.0372922383248806,9.159800250333153e-286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
659525,SEI-USD,2024-07-12,0.31350836157798767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
659194,SEAM-USD,2024-07-12,2.510561466217041,1.150116499269861e-239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
658978,SDAO-USD,2024-07-12,0.3622264266014099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
657828,SD-USD,2024-07-12,0.645230233669281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
656844,SCRT-USD,2024-07-12,0.2352391928434372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
655461,SCPT-USD,2024-07-12,0.013601555489003658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
655255,SCLP-USD,2024-07-12,0.1847550868988037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
652156,SAND-USD,2024-07-12,0.3166186809539795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
648781,RVN-USD,2024-07-12,0.017765190452337265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
646463,RUNE-USD,2024-07-12,3.6535017490386963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
644645,RSR-USD,2024-07-12,0.0045670331455767155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
669228,SILLY-USD,2024-07-12,0.013257933780550957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
672404,SKEY-USD,2024-07-12,0.021679921075701714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
673724,SKL-USD,2024-07-12,0.04286668822169304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
691470,STND-USD,2024-07-12,0.02213495597243309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
701720,SUIP-USD,2024-07-12,0.0334293507039547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
701293,SUIA-USD,2024-07-12,0.061639755964279175,3.906950936296416e-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
700063,STX-USD,2024-07-12,0.0064489757642149925,1.39686337469908e-34,9.841512775092528e-52,0.0,3.871096878612275e-55,2.0971336611771163e-51,0.0,1.4924280223718163e-101,1.500283515450105e-51,0.0,0.0,1.0,0.0,0.08953988664672166
698342,STRK-USD,2024-07-12,7.067498683929443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
753482,TSUGT-USD,2024-07-12,0.010859127156436443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
694756,STORJ-USD,2024-07-12,0.3996242880821228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
692370,STORE-USD,2024-07-12,0.007371331565082073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
690166,SSV-USD,2024-07-12,32.70075607299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
674863,SLIM-USD,2024-07-12,0.1258193701505661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
688250,SPOT-USD,2024-07-12,1.2489945888519287,3.1667764912649084e-28,1.25522514232414e-41,0.0,8.277586334924505e-46,5.185929150679554e-41,0.0,7.7633212633780385e-87,8.749422295010285e-41,0.0,5.233347110489758e-305,1.0,0.0,0.08953988664672166
687683,SPA-USD,2024-07-12,0.008630145341157913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
686265,SOUL-USD,2024-07-12,0.09812738746404648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
681476,SOL-USD,2024-07-12,139.89015197753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
679920,SNX-USD,2024-07-12,1.6688525676727295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
677606,SNS-USD,2024-07-12,0.020546844229102135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
676472,SLP-USD,2024-07-12,0.0026972841005772352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
752418,TRX-USD,2024-07-12,0.14089669287204742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
205,1CAT-USD,2024-07-12,0.0023525930009782314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
755374,TT-USD,2024-07-12,0.0032628995832055807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
842235,XDB-USD,2024-07-12,0.0003183043154422194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
854608,XMR-USD,2024-07-12,157.1823272705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
852222,XLM-USD,2024-07-12,0.10412823408842087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
849620,XEN-USD,2024-07-12,9.133702860708581e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
848976,XEM-USD,2024-07-12,0.013565468601882458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
846590,XEC-USD,2024-07-12,3.0664599762531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
845488,XDEFI-USD,2024-07-12,0.06694214791059494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
844519,XDC-USD,2024-07-12,0.030788719654083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
840469,XCV-USD,2024-07-12,0.001341029186733067,1.1756287291666678e-196,4.086423495089663e-267,0.0,0.0,2.9537931515469423e-276,0.0,0.0,2.669254415089393e-287,0.0,0.0,1.0,0.0,0.08953988664672166
858025,XNO-USD,2024-07-12,0.8507780432701111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
839471,XCUR-USD,2024-07-12,0.011282233521342278,4.4667594314923045e-205,3.685747606941881e-279,0.0,0.0,3.0037026288573438e-288,0.0,0.0,1.94644463157725e-299,0.0,0.0,1.0,0.0,0.08953988664672166
835773,XCH-USD,2024-07-12,19.627763748168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
834605,XCAD-USD,2024-07-12,0.44949638843536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
833461,XAVA-USD,2024-07-12,0.46526703238487244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
832304,XAI-USD,2024-07-12,0.1641773134469986,5.870246193805396e-34,8.699128978036961e-49,0.0,9.171916569500268e-56,4.226846603583954e-49,0.0,1.2929490371478593e-103,9.930046732888619e-50,0.0,0.0,1.0,0.0,0.08953988664672166
831218,WRX-USD,2024-07-12,0.14868514239788055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
829389,WOOP-USD,2024-07-12,0.0026373853906989098,3.683889827395525e-65,1.5083894248007272e-98,0.0,6.41092146042043e-108,2.0503532747101045e-98,0.0,1.3303766795337767e-202,4.4767019120087296e-99,0.0,0.0,1.0,0.0,0.08953988664672166
855639,XNL-USD,2024-07-12,0.008053852245211601,8.20900687060835e-213,5.933193280716786e-293,0.0,0.0,8.689994662191358e-302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
859585,XPR-USD,2024-07-12,0.0009603242506273091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
826827,WOMBAT-USD,2024-07-12,0.0006333737401291728,1.0959668182955062e-58,2.4105972679566375e-82,0.0,1.0852980666043442e-103,3.8690496763263684e-84,0.0,5.726025238096666e-199,1.271042600741085e-86,0.0,0.0,1.0,0.0,0.08953988664672166
875631,YGG-USD,2024-07-12,0.4520847201347351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
888029,ZIL-USD,2024-07-12,0.016214368864893913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
884653,ZETA-USD,2024-07-12,0.6409860253334045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
883294,ZEN-USD,2024-07-12,10.808342933654785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
880908,ZELIX-USD,2024-07-12,9.035523544298485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
880664,ZEE-USD,2024-07-12,0.013186566531658173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
879300,ZEC-USD,2024-07-12,26.658302307128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
876914,ZCX-USD,2024-07-12,0.10052765160799026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
874549,YFI-USD,2024-07-12,5753.9521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08953988664672166
