,Symbol,Date,Close,lr_pb_10N_15d,lr_pb_10N_30d,lr_pb_10N_7d,lr_pb_10P_15d,lr_pb_10P_30d,lr_pb_10P_7d,lr_pb_15N_15d,lr_pb_15N_30d,lr_pb_15N_7d,lr_pb_15P_15d,lr_pb_15P_30d,lr_pb_15P_7d,lr_pb_20N_15d,lr_pb_20N_30d,lr_pb_20N_7d,lr_pb_20P_15d,lr_pb_20P_30d,lr_pb_20P_7d,lr_pb_25N_15d,lr_pb_25N_30d,lr_pb_25N_7d,lr_pb_25P_15d,lr_pb_25P_30d,lr_pb_25P_7d,rf_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_7d,rf_pb_10P_15d,rf_pb_10P_30d,rf_pb_10P_7d,rf_pb_15N_15d,rf_pb_15N_30d,rf_pb_15N_7d,rf_pb_15P_15d,rf_pb_15P_30d,rf_pb_15P_7d,rf_pb_20N_15d,rf_pb_20N_30d,rf_pb_20N_7d,rf_pb_20P_15d,rf_pb_20P_30d,rf_pb_20P_7d,rf_pb_25N_15d,rf_pb_25N_30d,rf_pb_25N_7d,rf_pb_25P_15d,rf_pb_25P_30d,rf_pb_25P_7d,Sv_pb_10N_15d,Sv_pb_10N_30d,Sv_pb_10N_7d,Sv_pb_10P_15d,Sv_pb_10P_30d,Sv_pb_10P_7d,Sv_pb_15N_15d,Sv_pb_15N_30d,Sv_pb_15N_7d,Sv_pb_15P_15d,Sv_pb_15P_30d,Sv_pb_15P_7d,Sv_pb_20N_15d,Sv_pb_20N_30d,Sv_pb_20N_7d,Sv_pb_20P_15d,Sv_pb_20P_30d,Sv_pb_20P_7d,Sv_pb_25N_15d,Sv_pb_25N_30d,Sv_pb_25N_7d,Sv_pb_25P_15d,Sv_pb_25P_30d,Sv_pb_25P_7d,Xv_pb_10N_15d,Xv_pb_10N_30d,Xv_pb_10N_7d,Xv_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_10P_7d,Xv_pb_15N_15d,Xv_pb_15N_30d,Xv_pb_15N_7d,Xv_pb_15P_15d,Xv_pb_15P_30d,Xv_pb_15P_7d,Xv_pb_20N_15d,Xv_pb_20N_30d,Xv_pb_20N_7d,Xv_pb_20P_15d,Xv_pb_20P_30d,Xv_pb_20P_7d,Xv_pb_25N_15d,Xv_pb_25N_30d,Xv_pb_25N_7d,Xv_pb_25P_15d,Xv_pb_25P_30d,Xv_pb_25P_7d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
269870,ETH-USD,2024-01-10,2619.619140625,0.9599620698208996,0.9702348931503958,0.8301265891454804,0.07579674044498258,0.07534560694726153,0.25769336727371567,0.9516206794970368,0.9773018820444576,0.9427286255098398,0.13993350885186284,0.08324512697162177,0.3952314829121544,0.9407300803292001,0.9635181747381187,0.7699155507006032,0.16879473949485505,0.09961711130665146,0.41966018483904355,0.9605061261022011,0.9866098993547026,0.798592031877253,0.1418280810308451,0.23302172672890153,0.40064348463045774,0.49,0.3,0.54,0.65,0.56,0.65,0.39,0.39,0.36,0.57,0.57,0.68,0.34,0.36,0.45,0.67,0.58,0.53,0.28,0.36,0.33,0.57,0.67,0.63,0.9398522236576644,0.9433730705571426,0.7550765337759247,0.16504786101372232,0.2764771186155571,0.4003985083322466,0.9072334365669309,0.9779520296017749,0.9416115604647222,0.1808047559358455,0.19335393966659387,0.3980962920130675,0.8667867616059769,0.9717929791107894,0.7730516677314067,0.21803045630784795,0.15062745803866356,0.4217443042364911,0.9534188319465648,0.9940687892825621,0.7247685283659014,0.2292972634458272,0.20763547618965875,0.5,0.8081583,0.04585754,0.74720025,0.8505307,0.9202683,0.9891333,0.46425265,0.0073463935,0.21999805,0.94136924,0.6056355,0.98347557,0.050043713,0.2645054,0.6206529,0.7589584,0.62258255,0.6576788,0.024430972,0.033894137,0.6026982,0.34196615,0.44687182,0.20972417,0.4285803706217408,0.43922616502164674,0.5448100903924951,0.5489359057911946,0.6228992348284568,0.6314590529984441
128871,BTC-USD,2024-01-10,46368.5859375,0.6126645791530824,0.365155919580337,0.30647011505887994,0.36596728120051747,0.44577752399877313,0.334926728931841,0.4670412005942119,0.17331302701193052,0.3987175716276975,0.16673527203073935,0.40883616974179027,0.08615807739951695,0.2696314965964869,0.10397356078527897,0.5064132176031186,0.09696597587712831,0.7027267859594674,0.05226661799706327,0.036114345510230246,0.2325426760221676,0.02451372438476629,0.06936419172875236,0.5719089189058463,0.014172657736890058,0.48,0.34,0.5,0.68,0.51,0.62,0.41,0.44,0.35,0.57,0.59,0.67,0.37,0.33,0.37,0.67,0.58,0.55,0.27,0.37,0.31,0.54,0.63,0.65,0.5868822260327603,0.23355417462756553,0.2716632785293042,0.2884582812431593,0.7506989838330023,0.2674759390549241,0.4662023185027129,0.1473660942203409,0.3623675346498569,0.20164910186005502,0.385490385227333,0.11027159737372035,0.4064427017791594,0.058956888812479236,0.5315214463924771,0.1050198904875111,0.631130564249016,0.07209771093224547,0.03884989206993883,0.4391827347230842,0.09392708620458104,0.06568548508585319,0.5767895692037395,0.027606562085593752,0.6541655,0.08232231,0.75109076,0.88475025,0.884871,0.98601925,0.38939977,0.009570313,0.26970297,0.95710564,0.6855479,0.98787594,0.09743308,0.28097785,0.12860863,0.71875757,0.5503821,0.5235364,0.02335047,0.049702026,0.3636087,0.41747138,0.3671963,0.30518082,0.5813315150002722,0.4454729701257304,0.4133864538498073,0.22886763365323318,0.3479950033959746,0.3476305930048874
688128,SOL-USD,2024-01-10,99.90943908691406,0.04098960105704242,0.009169919300495367,0.06793791839247126,0.980231045085711,0.9489644059500102,0.9581625145412813,0.11355200599484114,0.022621385166197067,0.07193306840969838,0.9898760909435188,0.9700590511958429,0.9443232221600172,0.04027315561215768,0.03419805731739133,0.0942008939729977,0.9778064185410887,0.9729864860423401,0.8490597869486759,0.1671610166010744,0.02637890054367893,0.2079904220455156,0.9164703115528445,0.9668677571777723,0.6666859189620487,0.53,0.29,0.56,0.63,0.57,0.61,0.35,0.36,0.37,0.59,0.54,0.69,0.34,0.35,0.48,0.67,0.57,0.55,0.31,0.36,0.33,0.56,0.65,0.62,0.03983738154022491,0.03207004658570433,0.1251818820537006,0.9763293574379696,0.9053792486173544,0.9668959763271728,0.09005336108767065,0.040641364158614676,0.06898318304555379,0.9877075091854065,0.9731934055196101,0.938218982397074,0.03557842839413183,0.052150311167494696,0.14795866150587286,0.9799679732013716,0.9682887633642578,0.7969857942744527,0.09580105549980306,0.017407966636789486,0.15281731754874153,0.9305289109293027,0.9684633383403121,0.5266916500164005,0.8477478,0.044621322,0.8448617,0.77521366,0.9054433,0.98537713,0.5395908,0.010642123,0.21806669,0.9536767,0.38308614,0.97412443,0.050043713,0.25778967,0.6206529,0.7353196,0.49806973,0.6466054,0.024951858,0.024260042,0.6026982,0.3159735,0.32636756,0.19438304,0.7265694254219955,0.7951760609767982,0.7321526913811852,0.13362872901117445,0.23829914934347837,0.3269593075034094
