,Symbol,Date,Close,rf_pb_15P_30d,all_buy_signal,final_buy_signal,sell_signal
8045,BNB-USD,2018-11-23,5.1152801513671875,0.0,0,0,0
8046,BNB-USD,2018-11-24,5.180580139160156,0.0,0,0,0
8047,BNB-USD,2018-11-25,4.926449775695801,0.0,0,0,0
8048,BNB-USD,2018-11-26,4.913050174713135,0.0,0,0,0
8049,BNB-USD,2018-11-27,5.3369598388671875,0.0,0,0,0
8050,BNB-USD,2018-11-28,5.346632957458496,0.0,0,0,0
8051,BNB-USD,2018-11-29,5.078571796417236,0.0,0,0,0
8052,BNB-USD,2018-11-30,5.288722991943359,0.0,0,0,0
8053,BNB-USD,2018-12-01,5.250417232513428,0.0,0,0,0
8054,BNB-USD,2018-12-02,5.109251022338867,0.0,0,0,0
8055,BNB-USD,2018-12-03,5.880791187286377,0.0,0,0,0
8056,BNB-USD,2018-12-04,5.984278202056885,0.0,0,0,0
8057,BNB-USD,2018-12-05,4.951686859130859,0.0,0,0,0
8058,BNB-USD,2018-12-06,4.528649806976318,0.0,0,0,0
8059,BNB-USD,2018-12-07,4.700417995452881,0.0,0,0,0
8060,BNB-USD,2018-12-08,4.859104156494141,0.0,0,0,0
8061,BNB-USD,2018-12-09,4.712263107299805,0.0,0,0,0
8062,BNB-USD,2018-12-10,4.940698146820068,0.0,0,0,0
8063,BNB-USD,2018-12-11,5.023137092590332,0.0,0,0,0
8064,BNB-USD,2018-12-12,4.6507039070129395,0.0,0,0,0
8065,BNB-USD,2018-12-13,4.5333571434021,0.0,0,0,0
8066,BNB-USD,2018-12-14,4.56301212310791,0.0,0,0,0
8067,BNB-USD,2018-12-15,4.645257949829102,0.0,0,0,0
8068,BNB-USD,2018-12-16,5.110016822814941,0.0,0,0,0
8069,BNB-USD,2018-12-17,5.600269794464111,0.0,0,0,0
8070,BNB-USD,2018-12-18,5.49190092086792,0.0,0,0,0
8071,BNB-USD,2018-12-19,5.792256832122803,0.0,0,0,0
8072,BNB-USD,2018-12-20,5.56714391708374,0.0,0,0,0
8073,BNB-USD,2018-12-21,5.930578231811523,0.0,0,0,0
8074,BNB-USD,2018-12-22,6.0590081214904785,0.0,0,0,0
8075,BNB-USD,2018-12-23,6.144924163818359,0.0,0,0,0
8076,BNB-USD,2018-12-24,5.547574996948242,0.0,0,0,0
8077,BNB-USD,2018-12-25,5.713105201721191,0.0,0,0,0
8078,BNB-USD,2018-12-26,5.275450229644775,0.0,0,0,0
8079,BNB-USD,2018-12-27,6.0118279457092285,0.0,0,0,0
8080,BNB-USD,2018-12-28,5.832339763641357,0.0,0,0,0
8081,BNB-USD,2018-12-29,5.995710849761963,0.0,0,0,0
8082,BNB-USD,2018-12-30,6.164731979370117,0.0,0,0,0
8083,BNB-USD,2018-12-31,6.075273036956787,0.0,0,0,0
8084,BNB-USD,2019-01-01,6.188612937927246,0.0,0,0,0
8085,BNB-USD,2019-01-02,5.903534889221191,0.0,0,0,0
8086,BNB-USD,2019-01-03,6.06513786315918,0.0,0,0,0
8087,BNB-USD,2019-01-04,6.065543174743652,0.0,0,0,0
8088,BNB-USD,2019-01-05,6.395978927612305,0.0,0,0,0
8089,BNB-USD,2019-01-06,6.29141092300415,0.0,0,0,0
8090,BNB-USD,2019-01-07,6.640054225921631,0.0,0,0,0
8091,BNB-USD,2019-01-08,6.641550064086914,0.0,0,0,0
8092,BNB-USD,2019-01-09,5.915918827056885,0.0,0,0,0
8093,BNB-USD,2019-01-10,6.075342178344727,0.0,0,0,0
8094,BNB-USD,2019-01-11,5.976964950561523,0.0,0,0,0
8095,BNB-USD,2019-01-12,5.568757057189941,0.0,0,0,0
8096,BNB-USD,2019-01-13,6.159282207489014,0.0,0,0,0
8097,BNB-USD,2019-01-14,5.919047832489014,0.0,0,0,0
8098,BNB-USD,2019-01-15,6.186014175415039,0.0,0,0,0
8099,BNB-USD,2019-01-16,6.417831897735596,0.0,0,0,0
8100,BNB-USD,2019-01-17,6.563039779663086,0.0,0,0,0
8101,BNB-USD,2019-01-18,6.635448932647705,0.0,0,0,0
8102,BNB-USD,2019-01-19,6.493868827819824,0.0,0,0,0
8103,BNB-USD,2019-01-20,6.553024768829346,0.0,0,0,0
8104,BNB-USD,2019-01-21,6.523199081420898,0.0,0,0,0
8105,BNB-USD,2019-01-22,6.5414018630981445,0.0,0,0,0
8106,BNB-USD,2019-01-23,6.505792140960693,0.0,0,0,0
8107,BNB-USD,2019-01-24,6.737325191497803,0.0,0,0,0
8108,BNB-USD,2019-01-25,7.006565093994141,0.0,0,0,0
8109,BNB-USD,2019-01-26,7.088199138641357,0.0,0,0,0
8110,BNB-USD,2019-01-27,6.20618200302124,0.0,0,0,0
8111,BNB-USD,2019-01-28,6.181670188903809,0.0,0,0,0
8112,BNB-USD,2019-01-29,6.174529075622559,0.0,0,0,0
8113,BNB-USD,2019-01-30,6.268435955047607,0.0,0,0,0
8114,BNB-USD,2019-01-31,6.56261682510376,0.0,0,0,0
8115,BNB-USD,2019-02-01,6.891695022583008,0.0,0,0,0
8116,BNB-USD,2019-02-02,6.738164901733398,0.0,0,0,0
8117,BNB-USD,2019-02-03,7.100500106811523,0.0,0,0,0
8118,BNB-USD,2019-02-04,7.819809913635254,0.0,0,0,0
8119,BNB-USD,2019-02-05,8.086174011230469,0.0,0,0,0
8120,BNB-USD,2019-02-06,7.730325222015381,0.0,0,0,0
8121,BNB-USD,2019-02-07,8.575567245483398,0.0,0,0,0
8122,BNB-USD,2019-02-08,8.871356964111328,0.0,0,0,0
8123,BNB-USD,2019-02-09,9.211540222167969,0.0,0,0,0
8124,BNB-USD,2019-02-10,9.551809310913086,0.0,0,0,0
8125,BNB-USD,2019-02-11,9.341780662536621,0.0,0,0,0
8126,BNB-USD,2019-02-12,8.941073417663574,0.0,0,0,0
8127,BNB-USD,2019-02-13,8.782048225402832,0.0,0,0,0
8128,BNB-USD,2019-02-14,9.273832321166992,0.0,0,0,0
8129,BNB-USD,2019-02-15,9.129250526428223,0.0,0,0,0
8130,BNB-USD,2019-02-16,9.216046333312988,0.0,0,0,0
8131,BNB-USD,2019-02-17,9.634435653686523,0.0,0,0,0
8132,BNB-USD,2019-02-18,10.563077926635742,0.0,0,0,0
8133,BNB-USD,2019-02-19,10.966055870056152,0.0,0,0,0
8134,BNB-USD,2019-02-20,10.492892265319824,0.0,0,0,0
8135,BNB-USD,2019-02-21,10.837115287780762,0.0,0,0,0
8136,BNB-USD,2019-02-22,10.781801223754883,0.0,0,0,0
8137,BNB-USD,2019-02-23,10.113093376159668,0.0,0,0,0
8138,BNB-USD,2019-02-24,9.842012405395508,0.0,0,0,0
8139,BNB-USD,2019-02-25,9.521595001220703,0.0,0,0,0
8140,BNB-USD,2019-02-26,9.899131774902344,0.0,0,0,0
8141,BNB-USD,2019-02-27,10.365178108215332,0.0,0,0,0
8142,BNB-USD,2019-02-28,11.393217086791992,0.0,0,0,0
8143,BNB-USD,2019-03-01,11.869744300842285,0.0,0,0,0
8144,BNB-USD,2019-03-02,11.53790283203125,0.0,0,0,0
8145,BNB-USD,2019-03-03,11.545945167541504,0.0,0,0,0
8146,BNB-USD,2019-03-04,13.811966896057129,0.0,0,0,0
8147,BNB-USD,2019-03-05,14.517946243286133,0.0,0,0,0
8148,BNB-USD,2019-03-06,15.145886421203613,0.0,0,0,0
8149,BNB-USD,2019-03-07,14.366935729980469,0.0,0,0,0
8150,BNB-USD,2019-03-08,14.565878868103027,0.0,0,0,0
8151,BNB-USD,2019-03-09,14.494439125061035,0.0,0,0,0
8152,BNB-USD,2019-03-10,14.514413833618164,0.0,0,0,0
8153,BNB-USD,2019-03-11,15.40613079071045,0.0,0,0,0
8154,BNB-USD,2019-03-12,15.115123748779297,0.0,0,0,0
8155,BNB-USD,2019-03-13,15.051103591918945,0.0,0,0,0
8156,BNB-USD,2019-03-14,15.077101707458496,0.0,0,0,0
8157,BNB-USD,2019-03-15,16.11901092529297,0.0,0,0,0
8158,BNB-USD,2019-03-16,15.76114559173584,0.0,0,0,0
8159,BNB-USD,2019-03-17,15.682011604309082,0.0,0,0,0
8160,BNB-USD,2019-03-18,15.693594932556152,0.0,0,0,0
8161,BNB-USD,2019-03-19,15.280022621154785,0.0,0,0,0
8162,BNB-USD,2019-03-20,14.517393112182617,0.0,0,0,0
8163,BNB-USD,2019-03-21,15.266424179077148,0.0,0,0,0
8164,BNB-USD,2019-03-22,15.235995292663574,0.0,0,0,0
8165,BNB-USD,2019-03-23,17.285356521606445,0.0,0,0,0
8166,BNB-USD,2019-03-24,16.841007232666016,0.0,0,0,0
8167,BNB-USD,2019-03-25,16.335664749145508,0.0,0,0,0
8168,BNB-USD,2019-03-26,16.781343460083008,0.0,0,0,0
8169,BNB-USD,2019-03-27,16.805330276489258,0.0,0,0,0
8170,BNB-USD,2019-03-28,16.510141372680664,0.0,0,0,0
8171,BNB-USD,2019-03-29,16.932212829589844,0.0,0,0,0
8172,BNB-USD,2019-03-30,17.401670455932617,0.0,0,0,0
8173,BNB-USD,2019-03-31,17.950502395629883,0.0,0,0,0
8174,BNB-USD,2019-04-01,19.789783477783203,0.0,0,0,0
8175,BNB-USD,2019-04-02,18.753063201904297,0.0,0,0,0
8176,BNB-USD,2019-04-03,19.142688751220703,0.0,0,0,0
8177,BNB-USD,2019-04-04,19.453466415405273,0.0,0,0,0
8178,BNB-USD,2019-04-05,19.115629196166992,0.0,0,0,0
8179,BNB-USD,2019-04-06,19.110271453857422,0.0,0,0,0
8180,BNB-USD,2019-04-07,18.11370277404785,0.0,0,0,0
8181,BNB-USD,2019-04-08,18.4350528717041,0.0,0,0,0
8182,BNB-USD,2019-04-09,18.248579025268555,0.0,0,0,0
8183,BNB-USD,2019-04-10,17.70047950744629,0.0,0,0,0
8184,BNB-USD,2019-04-11,18.43427085876465,0.0,0,0,0
8185,BNB-USD,2019-04-12,18.719797134399414,0.0,0,0,0
8186,BNB-USD,2019-04-13,19.492019653320312,0.0,0,0,0
8187,BNB-USD,2019-04-14,19.40242576599121,0.0,0,0,0
8188,BNB-USD,2019-04-15,19.827455520629883,0.0,0,0,0
8189,BNB-USD,2019-04-16,19.603349685668945,0.0,0,0,0
8190,BNB-USD,2019-04-17,22.03847885131836,0.0,0,0,0
8191,BNB-USD,2019-04-18,24.47528076171875,0.0,0,0,0
8192,BNB-USD,2019-04-19,25.00752830505371,0.0,0,0,0
8193,BNB-USD,2019-04-20,24.193828582763672,0.0,0,0,0
8194,BNB-USD,2019-04-21,23.908109664916992,0.0,0,0,0
8195,BNB-USD,2019-04-22,22.87626075744629,0.0,0,0,0
8196,BNB-USD,2019-04-23,23.12906837463379,0.0,0,0,0
8197,BNB-USD,2019-04-24,22.243106842041016,0.0,0,0,0
8198,BNB-USD,2019-04-25,22.869428634643555,0.0,0,0,0
8199,BNB-USD,2019-04-26,22.34158706665039,0.0,0,0,0
8200,BNB-USD,2019-04-27,22.89933967590332,0.0,0,0,0
8201,BNB-USD,2019-04-28,21.705066680908203,0.0,0,0,0
8202,BNB-USD,2019-04-29,22.127836227416992,0.0,0,0,0
8203,BNB-USD,2019-04-30,21.95362091064453,0.0,0,0,0
8204,BNB-USD,2019-05-01,23.591930389404297,0.0,0,0,0
8205,BNB-USD,2019-05-02,23.7496280670166,0.0,0,0,0
8206,BNB-USD,2019-05-03,22.88483238220215,0.0,0,0,0
8207,BNB-USD,2019-05-04,23.01995277404785,0.0,0,0,0
8208,BNB-USD,2019-05-05,22.206634521484375,0.0,0,0,0
8209,BNB-USD,2019-05-06,20.864179611206055,0.0,0,0,0
8210,BNB-USD,2019-05-07,20.752676010131836,0.0,0,0,0
8211,BNB-USD,2019-05-08,18.82835578918457,0.0,0,0,0
8212,BNB-USD,2019-05-09,19.598108291625977,0.0,0,0,0
8213,BNB-USD,2019-05-10,21.049442291259766,0.0,0,0,0
8214,BNB-USD,2019-05-11,20.830297470092773,0.0,0,0,0
8215,BNB-USD,2019-05-12,23.81102752685547,0.0,0,0,0
8216,BNB-USD,2019-05-13,23.626419067382812,0.0,0,0,0
8217,BNB-USD,2019-05-14,26.894939422607422,0.0,0,0,0
8218,BNB-USD,2019-05-15,26.3258056640625,0.0,0,0,0
8219,BNB-USD,2019-05-16,25.682571411132812,0.0,0,0,0
8220,BNB-USD,2019-05-17,28.396793365478516,0.0,0,0,0
8221,BNB-USD,2019-05-18,29.412843704223633,0.0,0,0,0
8222,BNB-USD,2019-05-19,29.305387496948242,0.0,0,0,0
8223,BNB-USD,2019-05-20,32.00737762451172,0.0,0,0,0
8224,BNB-USD,2019-05-21,31.422042846679688,0.0,0,0,0
8225,BNB-USD,2019-05-22,31.515735626220703,0.0,0,0,0
8226,BNB-USD,2019-05-23,33.841392517089844,0.0,0,0,0
8227,BNB-USD,2019-05-24,35.0531005859375,0.0,0,0,0
8228,BNB-USD,2019-05-25,34.10485076904297,0.0,0,0,0
8229,BNB-USD,2019-05-26,33.68067932128906,0.0,0,0,0
8230,BNB-USD,2019-05-27,33.36094665527344,0.0,0,0,0
8231,BNB-USD,2019-05-28,33.744354248046875,0.0,0,0,0
8232,BNB-USD,2019-05-29,32.29106521606445,0.0,0,0,0
8233,BNB-USD,2019-05-30,32.748165130615234,0.0,0,0,0
8234,BNB-USD,2019-05-31,33.013648986816406,0.0,0,0,0
8235,BNB-USD,2019-06-01,33.174049377441406,0.0,0,0,0
8236,BNB-USD,2019-06-02,31.391956329345703,0.0,0,0,0
8237,BNB-USD,2019-06-03,29.380624771118164,0.0,0,0,0
8238,BNB-USD,2019-06-04,31.006263732910156,0.0,0,0,0
8239,BNB-USD,2019-06-05,31.480104446411133,0.0,0,0,0
8240,BNB-USD,2019-06-06,31.587482452392578,0.0,0,0,0
8241,BNB-USD,2019-06-07,32.066322326660156,0.0,0,0,0
8242,BNB-USD,2019-06-08,30.558286666870117,0.0,0,0,0
8243,BNB-USD,2019-06-09,32.064727783203125,0.0,0,0,0
8244,BNB-USD,2019-06-10,32.262657165527344,0.0,0,0,0
8245,BNB-USD,2019-06-11,34.68638610839844,0.0,0,0,0
8246,BNB-USD,2019-06-12,35.14314270019531,0.0,0,0,0
8247,BNB-USD,2019-06-13,33.07638168334961,0.0,0,0,0
8248,BNB-USD,2019-06-14,32.825862884521484,0.0,0,0,0
8249,BNB-USD,2019-06-15,32.40272521972656,0.0,0,0,0
8250,BNB-USD,2019-06-16,33.917877197265625,0.0,0,0,0
8251,BNB-USD,2019-06-17,34.339508056640625,0.0,0,0,0
8252,BNB-USD,2019-06-18,35.28719711303711,0.0,0,0,0
8253,BNB-USD,2019-06-19,36.7260627746582,0.0,0,0,0
8254,BNB-USD,2019-06-20,38.81591796875,0.0,0,0,0
8255,BNB-USD,2019-06-21,37.79975509643555,0.0,0,0,0
8256,BNB-USD,2019-06-22,37.134727478027344,0.0,0,0,0
8257,BNB-USD,2019-06-23,37.43363952636719,0.0,0,0,0
8258,BNB-USD,2019-06-24,36.0082893371582,0.0,0,0,0
8259,BNB-USD,2019-06-25,35.69831085205078,0.0,0,0,0
8260,BNB-USD,2019-06-26,33.82358932495117,0.0,0,0,0
8261,BNB-USD,2019-06-27,34.549739837646484,0.0,0,0,0
8262,BNB-USD,2019-06-28,35.360107421875,0.0,0,0,0
8263,BNB-USD,2019-06-29,32.442481994628906,0.0,0,0,0
8264,BNB-USD,2019-06-30,32.922298431396484,0.0,0,0,0
8265,BNB-USD,2019-07-01,32.00923538208008,0.0,0,0,0
8266,BNB-USD,2019-07-02,32.66749954223633,0.0,0,0,0
8267,BNB-USD,2019-07-03,32.89332580566406,0.0,0,0,0
8268,BNB-USD,2019-07-04,32.713165283203125,0.0,0,0,0
8269,BNB-USD,2019-07-05,32.530941009521484,0.0,0,0,0
8270,BNB-USD,2019-07-06,33.24106216430664,0.0,0,0,0
8271,BNB-USD,2019-07-07,33.46968078613281,0.0,0,0,0
8272,BNB-USD,2019-07-08,32.70764923095703,0.0,0,0,0
8273,BNB-USD,2019-07-09,31.47737693786621,0.0,0,0,0
8274,BNB-USD,2019-07-10,29.641971588134766,0.0,0,0,0
8275,BNB-USD,2019-07-11,31.6943302154541,0.0,0,0,0
8276,BNB-USD,2019-07-12,31.506933212280273,0.0,0,0,0
8277,BNB-USD,2019-07-13,28.92428207397461,0.0,0,0,0
8278,BNB-USD,2019-07-14,28.393447875976562,0.0,0,0,0
8279,BNB-USD,2019-07-15,25.525009155273438,0.0,0,0,0
8280,BNB-USD,2019-07-16,27.219600677490234,0.0,0,0,0
8281,BNB-USD,2019-07-17,28.92281150817871,0.0,0,0,0
8282,BNB-USD,2019-07-18,29.078393936157227,0.0,0,0,0
8283,BNB-USD,2019-07-19,30.872243881225586,0.0,0,0,0
8284,BNB-USD,2019-07-20,30.519542694091797,0.0,0,0,0
8285,BNB-USD,2019-07-21,30.634586334228516,0.0,0,0,0
8286,BNB-USD,2019-07-22,29.585195541381836,0.0,0,0,0
8287,BNB-USD,2019-07-23,29.16371726989746,0.0,0,0,0
8288,BNB-USD,2019-07-24,29.002431869506836,0.0,0,0,0
8289,BNB-USD,2019-07-25,28.979188919067383,0.0,0,0,0
8290,BNB-USD,2019-07-26,27.8856258392334,0.0,0,0,0
8291,BNB-USD,2019-07-27,27.83517074584961,0.0,0,0,0
8292,BNB-USD,2019-07-28,27.203271865844727,0.0,0,0,0
8293,BNB-USD,2019-07-29,26.942304611206055,0.0,0,0,0
8294,BNB-USD,2019-07-30,27.64455795288086,0.0,0,0,0
8295,BNB-USD,2019-07-31,28.773273468017578,0.0,0,0,0
8296,BNB-USD,2019-08-01,28.038482666015625,0.0,0,0,0
8297,BNB-USD,2019-08-02,27.889860153198242,0.0,0,0,0
8298,BNB-USD,2019-08-03,27.556161880493164,0.0,0,0,0
8299,BNB-USD,2019-08-04,28.011878967285156,0.0,0,0,0
8300,BNB-USD,2019-08-05,27.63808822631836,0.0,0,0,0
8301,BNB-USD,2019-08-06,29.354368209838867,0.0,0,0,0
8302,BNB-USD,2019-08-07,30.83284568786621,0.0,0,0,0
8303,BNB-USD,2019-08-08,29.96147346496582,0.0,0,0,0
8304,BNB-USD,2019-08-09,29.68185806274414,0.0,0,0,0
8305,BNB-USD,2019-08-10,30.057254791259766,0.0,0,0,0
8306,BNB-USD,2019-08-11,30.166881561279297,0.0,0,0,0
8307,BNB-USD,2019-08-12,29.466278076171875,0.0,0,0,0
8308,BNB-USD,2019-08-13,27.105581283569336,0.0,0,0,0
8309,BNB-USD,2019-08-14,28.043447494506836,0.0,0,0,0
8310,BNB-USD,2019-08-15,27.64457130432129,0.0,0,0,0
8311,BNB-USD,2019-08-16,27.48052215576172,0.0,0,0,0
8312,BNB-USD,2019-08-17,27.932445526123047,0.0,0,0,0
8313,BNB-USD,2019-08-18,28.809003829956055,0.0,0,0,0
8314,BNB-USD,2019-08-19,28.167490005493164,0.0,0,0,0
8315,BNB-USD,2019-08-20,26.993715286254883,0.0,0,0,0
8316,BNB-USD,2019-08-21,27.089191436767578,0.0,0,0,0
8317,BNB-USD,2019-08-22,27.170530319213867,0.0,0,0,0
8318,BNB-USD,2019-08-23,26.495662689208984,0.0,0,0,0
8319,BNB-USD,2019-08-24,26.131847381591797,0.0,0,0,0
8320,BNB-USD,2019-08-25,26.10832977294922,0.0,0,0,0
8321,BNB-USD,2019-08-26,25.68897819519043,0.0,0,0,0
8322,BNB-USD,2019-08-27,23.70286750793457,0.0,0,0,0
8323,BNB-USD,2019-08-28,21.889606475830078,0.0,0,0,0
8324,BNB-USD,2019-08-29,22.218856811523438,0.0,0,0,0
8325,BNB-USD,2019-08-30,21.265914916992188,0.0,0,0,0
8326,BNB-USD,2019-08-31,21.56867027282715,0.0,0,0,0
8327,BNB-USD,2019-09-01,22.767133712768555,0.0,0,0,0
8328,BNB-USD,2019-09-02,22.51453971862793,0.0,0,0,0
8329,BNB-USD,2019-09-03,21.796308517456055,0.0,0,0,0
8330,BNB-USD,2019-09-04,22.761098861694336,0.0,0,0,0
8331,BNB-USD,2019-09-05,22.153148651123047,0.0,0,0,0
8332,BNB-USD,2019-09-06,22.54897689819336,0.0,0,0,0
8333,BNB-USD,2019-09-07,22.561689376831055,0.0,0,0,0
8334,BNB-USD,2019-09-08,22.287389755249023,0.0,0,0,0
8335,BNB-USD,2019-09-09,21.911144256591797,0.0,0,0,0
8336,BNB-USD,2019-09-10,20.899320602416992,0.0,0,0,0
8337,BNB-USD,2019-09-11,20.922277450561523,0.0,0,0,0
8338,BNB-USD,2019-09-12,20.887466430664062,0.0,0,0,0
8339,BNB-USD,2019-09-13,21.071584701538086,0.0,0,0,0
8340,BNB-USD,2019-09-14,20.598939895629883,0.0,0,0,0
8341,BNB-USD,2019-09-15,20.39851188659668,0.0,0,0,0
8342,BNB-USD,2019-09-16,21.005367279052734,0.0,0,0,0
8343,BNB-USD,2019-09-17,22.255443572998047,0.0,0,0,0
8344,BNB-USD,2019-09-18,21.614601135253906,0.0,0,0,0
8345,BNB-USD,2019-09-19,21.371471405029297,0.0,0,0,0
8346,BNB-USD,2019-09-20,21.08218002319336,0.0,0,0,0
8347,BNB-USD,2019-09-21,20.525558471679688,0.0,0,0,0
8348,BNB-USD,2019-09-22,19.485477447509766,0.0,0,0,0
8349,BNB-USD,2019-09-23,16.067689895629883,0.0,0,0,0
8350,BNB-USD,2019-09-24,16.258373260498047,0.0,0,0,0
8351,BNB-USD,2019-09-25,15.459808349609375,0.0,0,0,0
8352,BNB-USD,2019-09-26,15.790263175964355,0.0,0,0,0
8353,BNB-USD,2019-09-27,15.851419448852539,0.0,0,0,0
8354,BNB-USD,2019-09-28,15.305100440979004,0.0,0,0,0
8355,BNB-USD,2019-09-29,15.862674713134766,0.0,0,0,0
8356,BNB-USD,2019-09-30,15.903210639953613,0.0,0,0,0
8357,BNB-USD,2019-10-01,15.950048446655273,0.0,0,0,0
8358,BNB-USD,2019-10-02,15.726759910583496,0.0,0,0,0
8359,BNB-USD,2019-10-03,15.75511360168457,0.0,0,0,0
8360,BNB-USD,2019-10-04,15.723580360412598,0.0,0,0,0
8361,BNB-USD,2019-10-05,15.348979949951172,0.0,0,0,0
8362,BNB-USD,2019-10-06,16.13434600830078,0.0,0,0,0
8363,BNB-USD,2019-10-07,16.108192443847656,0.0,0,0,0
8364,BNB-USD,2019-10-08,17.80657958984375,0.0,0,0,0
8365,BNB-USD,2019-10-09,17.57115364074707,0.0,0,0,0
8366,BNB-USD,2019-10-10,16.709531784057617,0.0,0,0,0
8367,BNB-USD,2019-10-11,17.27790641784668,0.0,0,0,0
8368,BNB-USD,2019-10-12,18.308025360107422,0.0,0,0,0
8369,BNB-USD,2019-10-13,18.4594783782959,0.0,0,0,0
8370,BNB-USD,2019-10-14,18.544652938842773,0.0,0,0,0
8371,BNB-USD,2019-10-15,17.840049743652344,0.0,0,0,0
8372,BNB-USD,2019-10-16,18.570268630981445,0.0,0,0,0
8373,BNB-USD,2019-10-17,18.254192352294922,0.0,0,0,0
8374,BNB-USD,2019-10-18,18.288545608520508,0.0,0,0,0
8375,BNB-USD,2019-10-19,18.437923431396484,0.0,0,0,0
8376,BNB-USD,2019-10-20,18.30554962158203,0.0,0,0,0
8377,BNB-USD,2019-10-21,18.195602416992188,0.0,0,0,0
8378,BNB-USD,2019-10-22,16.71117401123047,0.0,0,0,0
8379,BNB-USD,2019-10-23,16.891572952270508,0.0,0,0,0
8380,BNB-USD,2019-10-24,18.616058349609375,0.0,0,0,0
8381,BNB-USD,2019-10-25,18.88970375061035,0.0,0,0,0
8382,BNB-USD,2019-10-26,19.345645904541016,0.0,0,0,0
8383,BNB-USD,2019-10-27,19.758319854736328,0.0,0,0,0
8384,BNB-USD,2019-10-28,20.47710609436035,0.0,0,0,0
8385,BNB-USD,2019-10-29,20.086950302124023,0.0,0,0,0
8386,BNB-USD,2019-10-30,20.000232696533203,0.0,0,0,0
8387,BNB-USD,2019-10-31,20.021501541137695,0.0,0,0,0
8388,BNB-USD,2019-11-01,20.26699447631836,0.0,0,0,0
8389,BNB-USD,2019-11-02,20.206045150756836,0.0,0,0,0
8390,BNB-USD,2019-11-03,20.73798179626465,0.0,0,0,0
8391,BNB-USD,2019-11-04,20.724674224853516,0.0,0,0,0
8392,BNB-USD,2019-11-05,20.817922592163086,0.0,0,0,0
8393,BNB-USD,2019-11-06,20.646936416625977,0.0,0,0,0
8394,BNB-USD,2019-11-07,19.690773010253906,0.0,0,0,0
8395,BNB-USD,2019-11-08,19.73544692993164,0.0,0,0,0
8396,BNB-USD,2019-11-09,20.48175811767578,0.0,0,0,0
8397,BNB-USD,2019-11-10,20.133140563964844,0.0,0,0,0
8398,BNB-USD,2019-11-11,20.857446670532227,0.0,0,0,0
8399,BNB-USD,2019-11-12,21.250431060791016,0.0,0,0,0
8400,BNB-USD,2019-11-13,21.264699935913086,0.0,0,0,0
8401,BNB-USD,2019-11-14,20.316225051879883,0.0,0,0,0
8402,BNB-USD,2019-11-15,20.28265380859375,0.0,0,0,0
8403,BNB-USD,2019-11-16,20.260793685913086,0.0,0,0,0
8404,BNB-USD,2019-11-17,19.316869735717773,0.0,0,0,0
8405,BNB-USD,2019-11-18,18.703298568725586,0.0,0,0,0
8406,BNB-USD,2019-11-19,18.172273635864258,0.0,0,0,0
8407,BNB-USD,2019-11-20,16.84021759033203,0.0,0,0,0
8408,BNB-USD,2019-11-21,15.581703186035156,0.0,0,0,0
8409,BNB-USD,2019-11-22,16.41950035095215,0.0,0,0,0
8410,BNB-USD,2019-11-23,15.278764724731445,0.0,0,0,0
8411,BNB-USD,2019-11-24,15.267363548278809,0.0,0,0,0
8412,BNB-USD,2019-11-25,15.527255058288574,0.0,0,0,0
8413,BNB-USD,2019-11-26,16.09828758239746,0.0,0,0,0
8414,BNB-USD,2019-11-27,15.683206558227539,0.0,0,0,0
8415,BNB-USD,2019-11-28,16.273303985595703,0.0,0,0,0
8416,BNB-USD,2019-11-29,15.715950965881348,0.0,0,0,0
8417,BNB-USD,2019-11-30,15.496335983276367,0.0,0,0,0
8418,BNB-USD,2019-12-01,15.191858291625977,0.0,0,0,0
8419,BNB-USD,2019-12-02,15.309556007385254,0.0,0,0,0
8420,BNB-USD,2019-12-03,15.279977798461914,0.0,0,0,0
8421,BNB-USD,2019-12-04,15.762839317321777,0.0,0,0,0
8422,BNB-USD,2019-12-05,15.711298942565918,0.0,0,0,0
8423,BNB-USD,2019-12-06,15.667085647583008,0.0,0,0,0
8424,BNB-USD,2019-12-07,15.67452335357666,0.0,0,0,0
8425,BNB-USD,2019-12-08,15.448538780212402,0.0,0,0,0
8426,BNB-USD,2019-12-09,14.958869934082031,0.0,0,0,0
8427,BNB-USD,2019-12-10,14.82455062866211,0.0,0,0,0
8428,BNB-USD,2019-12-11,14.818166732788086,0.0,0,0,0
8429,BNB-USD,2019-12-12,14.878744125366211,0.0,0,0,0
8430,BNB-USD,2019-12-13,14.50501537322998,0.0,0,0,0
8431,BNB-USD,2019-12-14,14.490446090698242,0.0,0,0,0
8432,BNB-USD,2019-12-15,13.558786392211914,0.0,0,0,0
8433,BNB-USD,2019-12-16,12.386940956115723,0.0,0,0,0
8434,BNB-USD,2019-12-17,13.535260200500488,0.0,0,0,0
8435,BNB-USD,2019-12-18,13.445778846740723,0.0,0,0,0
8436,BNB-USD,2019-12-19,13.570778846740723,0.0,0,0,0
8437,BNB-USD,2019-12-20,13.380659103393555,0.0,0,0,0
8438,BNB-USD,2019-12-21,13.835881233215332,0.0,0,0,0
8439,BNB-USD,2019-12-22,13.369033813476562,0.0,0,0,0
8440,BNB-USD,2019-12-23,13.444570541381836,0.0,0,0,0
8441,BNB-USD,2019-12-24,13.17483901977539,0.0,0,0,0
8442,BNB-USD,2019-12-25,13.208636283874512,0.0,0,0,0
