,Symbol,Date,Close,lr_pb_10N_15d,lr_pb_10N_30d,lr_pb_10N_7d,lr_pb_10P_15d,lr_pb_10P_30d,lr_pb_10P_7d,lr_pb_15N_15d,lr_pb_15N_30d,lr_pb_15N_7d,lr_pb_15P_15d,lr_pb_15P_30d,lr_pb_15P_7d,lr_pb_20N_15d,lr_pb_20N_30d,lr_pb_20N_7d,lr_pb_20P_15d,lr_pb_20P_30d,lr_pb_20P_7d,lr_pb_25N_15d,lr_pb_25N_30d,lr_pb_25N_7d,lr_pb_25P_15d,lr_pb_25P_30d,lr_pb_25P_7d,rf_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_7d,rf_pb_10P_15d,rf_pb_10P_30d,rf_pb_10P_7d,rf_pb_15N_15d,rf_pb_15N_30d,rf_pb_15N_7d,rf_pb_15P_15d,rf_pb_15P_30d,rf_pb_15P_7d,rf_pb_20N_15d,rf_pb_20N_30d,rf_pb_20N_7d,rf_pb_20P_15d,rf_pb_20P_30d,rf_pb_20P_7d,rf_pb_25N_15d,rf_pb_25N_30d,rf_pb_25N_7d,rf_pb_25P_15d,rf_pb_25P_30d,rf_pb_25P_7d,Xv_pb_10N_15d,Xv_pb_10N_30d,Xv_pb_10N_7d,Xv_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_10P_7d,Xv_pb_15N_15d,Xv_pb_15N_30d,Xv_pb_15N_7d,Xv_pb_15P_15d,Xv_pb_15P_30d,Xv_pb_15P_7d,Xv_pb_20N_15d,Xv_pb_20N_30d,Xv_pb_20N_7d,Xv_pb_20P_15d,Xv_pb_20P_30d,Xv_pb_20P_7d,Xv_pb_25N_15d,Xv_pb_25N_30d,Xv_pb_25N_7d,Xv_pb_25P_15d,Xv_pb_25P_30d,Xv_pb_25P_7d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
744247,TOKO-USD,2024-08-03,0.0005322963697835803,0.4582768461415156,0.38288020917767007,0.5153717470771129,0.6021594104820172,0.6865181544679456,0.5682770747909688,0.5237647542301759,0.3038817492300717,0.5830974601471746,0.5463865577079083,0.6382743153096767,0.5168263280830271,0.5030471294175796,0.2649811095419004,0.5979864281156136,0.5159358365774026,0.4578672475734485,0.4871625030536015,0.48965755416832163,0.29827343730434025,0.4918798277024391,0.4369550525166094,0.43180209157440796,0.40948600528696266,0.43044866080198896,0.40266064522282347,0.4886872909663101,0.37019370517736144,0.37690624177952936,0.5025268538111887,0.4782733014534486,0.45032426066365694,0.5969333226686167,0.5157444948842008,0.3518745919629047,0.47270611624520276,0.4294354256854256,0.3501879196826566,0.5356458984092686,0.4953747662906198,0.5047955957441251,0.4690460030165915,0.4789310819899056,0.49840907300191745,0.5937245252413317,0.3885426419985243,0.4783189061755239,0.55447079543306,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2507298460344675,0,0,0.5774269398443928,0.43044866080198896,0
831740,WLKN-USD,2024-08-03,0.001959359273314476,0.754797968437642,0.8724750126961319,0.6797612297765444,0.2895122937551566,0.20939059528442813,0.38420185940041146,0.8310247564078479,0.8193985413288564,0.7324739023872682,0.30791460139564664,0.20078193393725782,0.35896109178887364,0.8231886878067655,0.7888685838582067,0.7675344727989997,0.30135532801203063,0.1242825551378667,0.3525854574234608,0.8012047252318496,0.8402749089837477,0.6176334778748733,0.22011948228366704,0.12448065630456834,0.2931781677067293,0.43044866080198896,0.40266064522282347,0.4886872909663101,0.37019370517736144,0.37690624177952936,0.5025268538111887,0.4782733014534486,0.45032426066365694,0.5969333226686167,0.5157444948842008,0.3518745919629047,0.47270611624520276,0.4294354256854256,0.3501879196826566,0.5356458984092686,0.4953747662906198,0.5047955957441251,0.4690460030165915,0.47218108198990566,0.49840907300191745,0.5937245252413317,0.3885426419985243,0.4783189061755239,0.55447079543306,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2507298460344675,0,0,0.6538807726203584,0.43044866080198896,0
615408,PZP-USD,2024-08-03,0.07902055978775024,0.4116487235779779,0.3451545853550598,0.46081492206031016,0.5645298280570972,0.6176987204256253,0.5388542662503765,0.469386206035196,0.29036040627798626,0.5047726049881412,0.530138429495543,0.5766642052489795,0.5017814180381199,0.4466793834977515,0.27258083515384113,0.5295254428675389,0.5005400529101249,0.4472601441762884,0.47474299595185426,0.43043338604520814,0.29802344088912286,0.42439475270557075,0.44426038589618866,0.43222892737996044,0.40573594670896596,0.43044866080198896,0.40266064522282347,0.4896872909663101,0.36186037184402814,0.39565624177952935,0.506812568096903,0.4914479046280517,0.479670665892415,0.5969333226686167,0.5157444948842008,0.358238228326541,0.47997884351793,0.4294354256854256,0.3554260149207519,0.5356458984092686,0.4953747662906198,0.503073373521903,0.47359145756204607,0.4957406057994295,0.5065908911837356,0.5937245252413317,0.39854264199852435,0.47517604903266675,0.5895541287663933,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2594712234747998,0,0,0.5774169824733215,0.43044866080198896,0
637270,REVV-USD,2024-08-03,0.005597755778580904,0.3421926477332147,0.18921265218234865,0.45055964563978196,0.7267952459821793,0.8405938460912566,0.6416789413097551,0.38124138425708776,0.14797709636014367,0.5017376613689846,0.65796698078925,0.8015967251231687,0.58932027570006,0.36091794019961804,0.1333190990800445,0.5150383565375601,0.6220936818814323,0.6566879195445685,0.5552335346352506,0.3551241493410583,0.14043654277165307,0.43411320580375984,0.5649989532395261,0.6268377513968545,0.47955999206536065,0.43044866080198896,0.40266064522282347,0.4886872909663101,0.37019370517736144,0.37690624177952936,0.5025268538111887,0.4782733014534486,0.45032426066365694,0.5969333226686167,0.5157444948842008,0.3518745919629047,0.47270611624520276,0.4294354256854256,0.3501879196826566,0.5356458984092686,0.4953747662906198,0.5047955957441251,0.4690460030165915,0.4789310819899056,0.49840907300191745,0.5937245252413317,0.3885426419985243,0.4783189061755239,0.55447079543306,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2507298460344675,0,0,0.5471843251143289,0.43044866080198896,0
869036,XRD-USD,2024-08-03,0.023330453783273697,0.6736362004722147,0.7853707336515342,0.6245562645407398,0.37696774966038676,0.323666903182692,0.44039011134235456,0.7651359435897201,0.7124212414304107,0.6922383810092788,0.38218399241994744,0.30964138653368395,0.4067341726235387,0.7544088049390398,0.6671143728590936,0.721480611520727,0.3743215077695296,0.19298256165625452,0.3966367896976492,0.7350843871889889,0.7401826742946509,0.5704941206030583,0.2836561400117852,0.1900393013570827,0.32936743973433175,0.43044866080198896,0.40266064522282347,0.4886872909663101,0.37019370517736144,0.37690624177952936,0.5025268538111887,0.4782733014534486,0.45032426066365694,0.5969333226686167,0.5157444948842008,0.3518745919629047,0.47270611624520276,0.4294354256854256,0.3501879196826566,0.5356458984092686,0.4953747662906198,0.5047955957441251,0.4690460030165915,0.47218108198990566,0.49840907300191745,0.5937245252413317,0.3885426419985243,0.4783189061755239,0.55447079543306,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2507298460344675,0,0,0.6402787982197138,0.43044866080198896,0
629372,REEF-USD,2024-08-03,0.001103762537240982,0.6335169600620547,0.704723874804157,0.600119132518574,0.38590836980537796,0.3470211064666286,0.43922213213678524,0.7100388478976286,0.6287852699223778,0.6447700828564524,0.3841047415202894,0.3215300151115222,0.41030941758568806,0.694966373312322,0.5975044346274822,0.6810877206313867,0.36579389030069204,0.2183399498367241,0.394718262679939,0.667988421440828,0.64883602668204,0.5446115258273794,0.29350703228254643,0.21415665485347887,0.3324131796293117,0.43044866080198896,0.40266064522282347,0.4886872909663101,0.37019370517736144,0.37690624177952936,0.5025268538111887,0.4782733014534486,0.45032426066365694,0.5969333226686167,0.5157444948842008,0.3518745919629047,0.47270611624520276,0.4294354256854256,0.3501879196826566,0.5356458984092686,0.4953747662906198,0.5047955957441251,0.4690460030165915,0.47218108198990566,0.49840907300191745,0.5937245252413317,0.3885426419985243,0.4783189061755239,0.55447079543306,0.78729427,0.9751475,0.8931776,0.057833936,0.0085531045,0.9045595,0.8708433,0.91411835,0.98386854,0.0998067,0.016928438,0.5857002,0.9733,0.834431,0.91637814,0.06925066,0.04606391,0.64572954,0.9377348,0.29628584,0.74961144,0.22281584,0.061069682,0.25001347,0.2507298460344675,0,0,0.6276851975198816,0.43044866080198896,0
660317,SCLP-USD,2024-08-03,0.14531491696834564,0.3826460147421146,0.3824789456469049,0.42311897774444085,0.4210370017380112,0.39943305141926644,0.459261923264049,0.431959140000804,0.31790320939390765,0.4708452707755415,0.38814182223742844,0.3556073542670998,0.41325881235451073,0.40737629456058516,0.2862523212392142,0.49216245281133947,0.34853537147696056,0.26138061958665565,0.3829285812667563,0.37926642122566095,0.3103093612508815,0.3965475525798594,0.2946673520956442,0.24486786367897895,0.30246268662700126,0.43030285317824024,0.4362594886554241,0.4975051316052035,0.3514116436043631,0.27050144993895,0.47893530741955376,0.5867014027639029,0.4925794891383126,0.6066530473883414,0.39539525530869973,0.238520551740217,0.471696077169147,0.5137759103641458,0.4361663345426504,0.5524126140599432,0.3613501956119471,0.3611235227026999,0.5342240208916236,0.48792206486324147,0.5989654622982794,0.5776622853193634,0.4224488728522626,0.3010437337598463,0.5401147661735898,0.67790383,0.9806238,0.8931776,0.03958307,0.0085531045,0.88164234,0.86753386,0.8891345,0.9897043,0.084978856,0.016928438,0.5857002,0.9733,0.834431,0.9122653,0.06925066,0.04606391,0.64572954,0.9425631,0.13148077,0.74961144,0.16391593,0.051010944,0.22216655,0.17619718526373773,0,0,0.6012150420867737,0.43030285317824024,0
29502,ALEPH-USD,2024-08-03,0.13033418357372284,0.7606239406694203,0.8415920934716212,0.7201005755479645,0.28127919122088224,0.2323943847511572,0.38447948427937495,0.8127170480303912,0.7536021555010999,0.7632063336556288,0.254128224472075,0.1923936910836828,0.33310943608521104,0.8040578896805384,0.6978515365375915,0.7925340939432048,0.2248069903287923,0.09872329347990053,0.3137550966372817,0.7691698575918385,0.7316383006560782,0.6854835768729426,0.15324946138797305,0.08878178259501122,0.24233906780794667,0.43030285317824024,0.4279261553220907,0.4975051316052035,0.3514116436043631,0.27050144993895,0.47893530741955376,0.5867014027639029,0.4825794891383126,0.6066530473883414,0.39539525530869973,0.22852055174021702,0.471696077169147,0.5137759103641458,0.4302139535902695,0.5524126140599432,0.3635724178341693,0.3611235227026999,0.5342240208916236,0.4811720648632415,0.5903940337268508,0.5776622853193634,0.4224488728522626,0.3010437337598463,0.5401147661735898,0.67790383,0.9806238,0.8931776,0.03958307,0.0085531045,0.88164234,0.86753386,0.8891345,0.9897043,0.084978856,0.016928438,0.5857002,0.9733,0.834431,0.9122653,0.06925066,0.04606391,0.64572954,0.9425631,0.13148077,0.74961144,0.16391593,0.051010944,0.22216655,0.17297013534533795,0,0,0.668661995046754,0.43030285317824024,0
33277,ALICE-USD,2024-08-03,0.8892831802368164,0.7357182523733979,0.8356212348468228,0.6745446604576065,0.23732023096590665,0.22684627923529813,0.33033731236190106,0.7879946546822199,0.7452165062369522,0.7199149997810558,0.20464893823153488,0.1975213147429168,0.2793815906209308,0.7843878954482736,0.6931752196799422,0.723027229829778,0.18001761461648336,0.11084556605071363,0.25171376774214865,0.739618198918284,0.715782657454946,0.5877098982755854,0.12458929524043585,0.10247167006854298,0.18996611135111416,0.4296446217038323,0.5066551150878152,0.5137363864614585,0.35965945923411025,0.3896203367992161,0.46965324120324115,0.5863614926739927,0.49187611039145557,0.5884703101908982,0.36861268628948823,0.3134684233130885,0.3961331911952442,0.5045551311433666,0.4886686646686647,0.5815125553373038,0.32553216949237457,0.3971335872122823,0.4493313549594039,0.5131403188314954,0.584230999392764,0.6091844020914802,0.37041193595195376,0.32425044371655615,0.47070964351846706,0.8011379,0.9596365,0.8852199,0.019113118,0.0058783703,0.92176694,0.8164524,0.91000885,0.9896068,0.11801936,0.023294175,0.2030362,0.98178816,0.8354214,0.8912621,0.088944234,0.05588418,0.43794504,0.96055824,0.12357159,0.68288374,0.15236074,0.051010944,0.18425152,0.24201332829573452,0,0,0.692948816819756,0.4296446217038323,0
755455,TRU-USD,2024-08-03,0.1507468819618225,0.43853403427787474,0.42119680742933363,0.4793554206573371,0.30053508110316807,0.3101668862091918,0.3549362234650013,0.48580636782769915,0.3398085205547781,0.5899853747887865,0.26305585242184176,0.2660786797245392,0.3226113440556375,0.491588016821513,0.28771114997564146,0.5861868169157205,0.2388403200005572,0.17988633447812616,0.2986287486125152,0.4865906686475685,0.33200174708383084,0.5033545800930735,0.1883853783487126,0.17487769782453658,0.23281686049666697,0.4293518727860834,0.45442848958913085,0.51588806811314,0.3271423600978465,0.26348124791874794,0.45144876331398065,0.5892418068043069,0.4662440190528425,0.6066530473883414,0.37380740823421005,0.22987769459735982,0.4051255460625991,0.5137759103641458,0.43286172686962165,0.5981177140674626,0.3088456615558666,0.3332794941822007,0.46518606538307994,0.4962048931460698,0.5846597679925851,0.5995641195961976,0.3711618527018705,0.2920971248132373,0.5163330201418437,0.67790383,0.9806238,0.9061872,0.03958307,0.0085531045,0.88164234,0.78390396,0.8891345,0.9897043,0.084978856,0.016928438,0.52238,0.9733,0.834431,0.9122653,0.06925066,0.04606391,0.59715134,0.9654427,0.13148077,0.74961144,0.16391593,0.051010944,0.15888026,0.1709041076606782,0,0,0.6057236166725997,0.4293518727860834,0
791909,USTC-USD,2024-08-03,0.015158702619373798,0.721299501637855,0.831247352452642,0.6399155655586328,0.2786587840488843,0.26252281179469544,0.35100138533965103,0.7903660771413735,0.7648058126982817,0.6816184163099923,0.2731352044577942,0.25384883478344894,0.32101790085709686,0.7868251963663379,0.7387063189191105,0.6909848767503323,0.2609508986046459,0.1706772488053325,0.3002538916078459,0.7528279235890343,0.7745508789139409,0.5259272553650415,0.19824535101888188,0.17193363904864756,0.24793904763382274,0.4194681413214695,0.3901003999125782,0.47381446934348836,0.36369265880483614,0.39015593652922415,0.4700615076100368,0.46733679351694063,0.43026473685413313,0.5873499893352833,0.472749102849335,0.36999354186844835,0.4420910200051067,0.42900685425685414,0.3574168574115943,0.5652541785699681,0.462414157455011,0.4774441971427267,0.4071498150971835,0.47712841243723614,0.47992480726765174,0.5980570954489018,0.3817628384687207,0.48112092811609997,0.549834221677875,0.7183063,0.9751475,0.9061872,0.057833936,0.0085531045,0.9045595,0.78879404,0.91411835,0.98386854,0.0998067,0.016928438,0.52238,0.9733,0.834431,0.91637814,0.07135887,0.04606391,0.59715134,0.9624611,0.29628584,0.7067123,0.23421809,0.061069682,0.18063673,0.26130285822685806,0,0,0.6425976584049047,0.4194681413214695,0
836124,WOOP-USD,2024-08-03,0.0022141265217214823,0.9720490428458012,0.9966056778717575,0.9202409764930819,0.1283608608591634,0.049145546164985704,0.29161810482365247,0.987141867190447,0.9930530692355973,0.9361885975397157,0.1621421766631677,0.0507802125236467,0.26930423030164197,0.9873086183520213,0.9907434323802194,0.9570583358769214,0.17258956034262513,0.022270798848315697,0.2947913485359913,0.9836403402644591,0.9948200447219951,0.8906570729620176,0.09379637868575443,0.02279880176104327,0.2540964344941813,0.41938042266757436,0.30338978727836974,0.440678066857086,0.35651861071747554,0.41331395385784686,0.5119069023971196,0.4193994872176293,0.35934772004741045,0.5340061485355603,0.4866877305700836,0.403732591969434,0.45001187408385546,0.46048375235875233,0.35146772759404343,0.5312616539089831,0.45848104115610533,0.45697521083598713,0.512779311189561,0.537426067181872,0.46651012193578373,0.5672484620887981,0.4659317372101272,0.5078097527472527,0.5657280770231591,0.7258243,0.9806238,0.8931776,0.03958307,0.009305167,0.8202683,0.9267144,0.8891345,0.98906446,0.12297108,0.016928438,0.5857002,0.9733,0.834431,0.92184836,0.07889071,0.0342998,0.64572954,0.9585219,0.19140947,0.7985067,0.16391593,0.07370413,0.33308,0.2806918023397357,0,0,0.6354804421372686,0.41938042266757436,0
42575,AMPL-USD,2024-08-03,0.8871687650680542,0.7405034956404322,0.8521525931882827,0.6697644681396049,0.219355318758067,0.1947288938452004,0.3166351261855034,0.7955467165621657,0.7720098247646787,0.7133854815196572,0.196004327246236,0.17311874406289635,0.2708495313031818,0.7923687725738193,0.7271123243761534,0.7192880073487388,0.17421419614553552,0.10092438396190904,0.24606239462436522,0.7483344473013188,0.7520602454279758,0.5760493982600728,0.12131940941204836,0.09496684641804802,0.18720517587672914,0.43447795503716563,0.5066551150878152,0.5137363864614585,0.36823088780553886,0.3833375085163878,0.4548480463980464,0.5863614926739927,0.49187611039145557,0.5884703101908982,0.36861268628948823,0.3134684233130885,0.38899033405238703,0.5045551311433666,0.4886686646686647,0.5815125553373038,0.32553216949237457,0.395820455899151,0.45751317314122203,0.5131403188314954,0.584230999392764,0.6091844020914802,0.37041193595195376,0.31417107863719107,0.47070964351846706,0.8011379,0.9596365,0.8852199,0.019113118,0.0031174333,0.92176694,0.8164524,0.91000885,0.9896068,0.11801936,0.01999094,0.2030362,0.98178816,0.8354214,0.8912621,0.088944234,0.05588418,0.43794504,0.96055824,0.12357159,0.68288374,0.15236074,0.051010944,0.18425152,0.23888716183384026,0,0,0.6955303101222066,0.43447795503716563,0
7582,ACH-USD,2024-08-03,0.01817283220589161,0.6915283285271187,0.7972915215757157,0.6459647139504489,0.26092814934950687,0.1922686820507484,0.3654072511539351,0.752398898573651,0.7144235887888576,0.6881446407512896,0.24966109843271814,0.16528598996879806,0.324814504369982,0.7391358721478481,0.6680717384388091,0.723661293301209,0.22283487871787933,0.09973231729419509,0.30648403453603046,0.6986901320694995,0.7046329419292355,0.6016881827279366,0.16177777973061744,0.09293102767252497,0.2382984718279539,0.40236846730267783,0.4060371497198498,0.4819177190177909,0.3547449769376966,0.25805700549450555,0.47631625980050607,0.467978126040626,0.36549005079887437,0.5855419362772303,0.39539525530869973,0.1909736541933195,0.46442334989641976,0.4398910533910534,0.3962139535902695,0.5252697569170861,0.3635724178341693,0.3168323857350923,0.5343073542249569,0.4791720648632415,0.5380363913692086,0.5686345075415857,0.41889575929914913,0.2969276623312749,0.5072863348010407,0.67790383,0.9806238,0.8931776,0.03958307,0.0085531045,0.88164234,0.86753386,0.8891345,0.9897043,0.084978856,0.016928438,0.5857002,0.9733,0.834431,0.9122653,0.06925066,0.04606391,0.64572954,0.9425631,0.13148077,0.74961144,0.16391593,0.051010944,0.22216655,0.1564148463035158,0,0,0.6320653664939089,0.40236846730267783,0
756556,TRVL-USD,2024-08-03,0.02592727728188038,0.6689816228576763,0.7722900844261789,0.6150773146644362,0.2377727153120543,0.2242667870200676,0.3271267220654746,0.720813818215308,0.6748951305558334,0.6589434767659608,0.20665797707325392,0.19553985999207535,0.28000440920677283,0.7134230402158345,0.6243450267889689,0.6594198463614099,0.17996879055816267,0.12136638074057227,0.24959078387383737,0.6614604924331943,0.6413323354426017,0.5257898153398831,0.13140062374925504,0.11318408603177381,0.18921360728844924,0.38280208923629977,0.41316099319663435,0.46465546738053926,0.3033241150865323,0.2577598361887155,0.4456868742368742,0.4578994824619824,0.34827143608025957,0.5718496285849226,0.3672057598825617,0.18730698752665284,0.3772502546873077,0.42852741702741703,0.4000540024303183,0.5565387097384582,0.30889129647650154,0.2966464050491117,0.44532418814960556,0.49072870266987934,0.5139685951303598,0.5702131094951874,0.36215932744934526,0.2861249927786052,0.4815045887692947,0.67790383,0.9806238,0.9061872,0.03958307,0.0085531045,0.88164234,0.78390396,0.8891345,0.9897043,0.084978856,0.016928438,0.52238,0.9733,0.834431,0.9122653,0.07135887,0.04606391,0.59715134,0.9654427,0.13148077,0.7067123,0.17297491,0.051010944,0.15888026,0.15512559952284916,0,0,0.6271288966238172,0.38280208923629977,0
809221,VOLT-USD,2024-08-03,0.0005924717988818884,0.7877974418245629,0.8456492767271264,0.7744964695895484,0.27114668479631837,0.2611193705777946,0.41186869053676917,0.8415356229870189,0.7771131178555176,0.8141568548892739,0.24877155656568697,0.2367514231875628,0.396873856874717,0.8477668858307899,0.7671532935590991,0.8256127162563935,0.2203023778074842,0.14080016910574727,0.3840585423201335,0.8263609055985061,0.8029612588904369,0.7378958980185387,0.17827170233633405,0.13629316934315042,0.32639076527520383,0.39157214009187696,0.49123735768350857,0.43046488145424305,0.4443304465142701,0.32541474622965494,0.49700999344159663,0.4991502178377179,0.43496223057987754,0.48705082415064266,0.43580924225814727,0.2868277584224236,0.5677827796732271,0.4715738907676764,0.47004562469694045,0.487788544058281,0.5288450614460845,0.34161633146695075,0.5617402736152737,0.5769173475714398,0.5285767627375788,0.5863650235587841,0.4652181095048743,0.35152829809079805,0.5444902515542068,0.52176654,0.91194725,0.88377225,0.06220979,0.048481185,0.90023106,0.8108874,0.78787297,0.9632398,0.3190065,0.014592099,0.35741773,0.97403663,0.5895771,0.9190464,0.110128015,0.13992961,0.4188208,0.9686155,0.18216518,0.8340199,0.23335445,0.11759078,0.24719687,0.2241742193773582,0,0,0.6518928910254458,0.39157214009187696,0
798806,VELO-USD,2024-08-03,0.009018651209771633,0.6522087104397711,0.6342297627384895,0.6549209031676411,0.3772286611248701,0.42756379290359675,0.4556473844529371,0.6966001271117113,0.5316753161080832,0.6898922503931175,0.33272083407115377,0.3821176229916906,0.4099971331752095,0.6910065866413582,0.5206652713781882,0.7024012033504949,0.30524715893930604,0.261611075509278,0.3830082319411679,0.6428026444131739,0.5277258655841273,0.5684382599040735,0.2529938965560282,0.2512399075269652,0.31469315314781166,0.397492468301679,0.4123752245277388,0.42888952713952705,0.4390264939309057,0.32468945518083453,0.4576144739282305,0.47881068931068926,0.3752368350603645,0.5241682174785622,0.4006285538316962,0.2515955323151975,0.490231190046726,0.44309769865913123,0.4019723895987054,0.49669640301219237,0.49445928254751786,0.3670308135150419,0.5539170551670554,0.5347228996493701,0.5425647963147964,0.5177227035336278,0.46835281385281385,0.36271784792005385,0.552871357977883,0.4393687,0.95601314,0.90009826,0.05927729,0.006055688,0.9382352,0.57335204,0.79803556,0.9914575,0.12282846,0.017167646,0.35195333,0.97238684,0.7928405,0.89236295,0.11026457,0.067200646,0.5824203,0.98098123,0.14973907,0.63392603,0.38138565,0.047820065,0.20960139,0.19894376700450678,0,0,0.5921817408080683,0.397492468301679,0
694022,SQR-USD,2024-08-03,0.09037929028272629,0.7604583297868956,0.8177861867760501,0.7315103173249715,0.25358827919594384,0.2639820543422957,0.35472685444969887,0.7954745990692984,0.7196412968306134,0.7632318526435368,0.2099887012816963,0.22236397919614517,0.3049966464650852,0.7929462922484005,0.6837569813460098,0.784814124057647,0.17649063203911233,0.12518013079739987,0.27061442314858886,0.7275251476397416,0.6725154461404138,0.6566652681005815,0.13059434661732247,0.11075349505862295,0.21051665869159558,0.4016188280530386,0.4142491329980096,0.4804246981497701,0.2949907817531989,0.2849243383532177,0.4509725885225885,0.5635751401376402,0.4321325471913706,0.5929607396960337,0.3672057598825617,0.2094476801673454,0.39052298196003493,0.48907894066717605,0.42033971671603254,0.590348233547982,0.3115440742542793,0.3132946848738621,0.4506575214829389,0.5003953693365459,0.5520313656931303,0.5959908872729653,0.37215932744934527,0.2858124927786052,0.5165879221026279,0.67790383,0.9806238,0.9061872,0.03958307,0.0085531045,0.88164234,0.78390396,0.8891345,0.9897043,0.084978856,0.016928438,0.52238,0.9733,0.834431,0.9122653,0.07135887,0.04606391,0.59715134,0.9654427,0.13148077,0.7067123,0.17297491,0.051010944,0.15888026,0.17195961894955514,0,0,0.6520462133178901,0.4016188280530386,0
68976,AUDIO-USD,2024-08-03,0.11912111192941666,0.539642826411729,0.5433830307111879,0.5391020264703881,0.339470838874624,0.39101672399517895,0.3883157638385844,0.5723321824015122,0.43629224850369425,0.5686523027639925,0.2791400516093464,0.3368711828680561,0.33332097259188254,0.5599060814814238,0.3982208504664865,0.564691215735453,0.23802553837845125,0.22596029484188815,0.29262655386651637,0.5049399539784023,0.38681601959467893,0.4591570413730004,0.19029095955936462,0.20758676800087872,0.22392574889429884,0.4016188280530386,0.4373693265299677,0.4802428799679519,0.30499078175319894,0.2768709472998266,0.44830592185592183,0.5766227591852593,0.4294680172768407,0.5929607396960337,0.37292004559684744,0.20916990238956767,0.39052298196003493,0.5024122740005094,0.4143873357636516,0.5936815668813155,0.3137662964765015,0.3421000070027136,0.4529908548162722,0.49947870266987926,0.566326237488002,0.5959908872729653,0.37215932744934527,0.28724106420717666,0.5099212554359613,0.67790383,0.9806238,0.9061872,0.03958307,0.0085531045,0.88164234,0.78390396,0.8891345,0.9897043,0.084978856,0.016928438,0.52238,0.9733,0.834431,0.9122653,0.07135887,0.04606391,0.59715134,0.9654427,0.13148077,0.7067123,0.17297491,0.051010944,0.15888026,0.16899747358311873,0,0,0.6123371287475252,0.4016188280530386,0
40710,AMP-USD,2024-08-03,0.003440188243985176,0.6771762077392901,0.762350861755098,0.6485160799410545,0.292254695013909,0.24216335698285638,0.3888000062400152,0.7347113756776337,0.663313434356903,0.698653194208275,0.26495139380514043,0.20225923663928963,0.3392015062409098,0.7200805974636375,0.6025989918900551,0.7270899265562814,0.23340875793813784,0.11432519578308667,0.3158436089463012,0.6798517714911163,0.6382839813397655,0.6158303065174349,0.16713011333448147,0.10351305662905418,0.24255754732964674,0.40236846730267783,0.4060371497198498,0.4819177190177909,0.3547449769376966,0.25805700549450555,0.47631625980050607,0.467978126040626,0.36549005079887437,0.5855419362772303,0.39539525530869973,0.1909736541933195,0.46442334989641976,0.4398910533910534,0.3962139535902695,0.5252697569170861,0.3635724178341693,0.3168323857350923,0.5343073542249569,0.4791720648632415,0.5380363913692086,0.5686345075415857,0.41889575929914913,0.2969276623312749,0.5072863348010407,0.67790383,0.9806238,0.8931776,0.03958307,0.0085531045,0.88164234,0.86753386,0.8891345,0.9897043,0.084978856,0.016928438,0.5857002,0.9733,0.834431,0.9122653,0.06925066,0.04606391,0.64572954,0.9425631,0.13148077,0.74961144,0.16391593,0.051010944,0.22216655,0.1564148463035158,0,0,0.626609125243369,0.40236846730267783,0
