,Symbol,Date,Close,Xv_pb_10N_30d,lr_pb_10P_30d,rf_pb_20P_30d,rf_pb_15P_30d,rf_pb_15N_30d,Xv_pb_15P_30d,rf_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_15N_30d,lr_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_15d,Xv_pb_20N_30d,lr_pb_10N_30d,rf_pb_25N_30d,lr_pb_15N_30d,rf_pb_15N_15d,Xv_pb_10N_15d,rf_pb_10P_30d,rf_pb_20N_30d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
96350,CLH-USD,2024-07-10,0.0005409999866969883,0.9840237,0.716288597662323,0.3168323857350923,0.18630698752665287,0.36549005079887437,0.007304427,0.3547449769376966,0.014439768,0.8477629,0.2832416464030038,0.4060371497198498,0.40236846730267783,0.88416654,0.2764196331145486,0.5380363913692086,0.16559850540197057,0.467978126040626,0.6437221,0.25805700549450555,0.3962139535902695,0.24086435042894025,0.3547449769376966,0,0.5388363870565184,0.4500122943394237,0
74467,BRWL-USD,2024-07-10,0.007065999787300825,0.95970374,0.9008990427037082,0.4790496749982045,0.3358443337708043,0.45427055456583304,0.007408664,0.4169171817885717,0.0074827196,0.87924886,0.23450045754664203,0.3776772536144319,0.46080873880965734,0.87660056,0.13115436279681916,0.4998612597041041,0.09414551153381354,0.4766205044955046,0.60331494,0.39000203487532253,0.3993015735726263,0.34378779966069034,0.4169171817885717,0,0.5192561650087479,0.44769397959093366,0
98913,COQ-USD,2024-07-10,9.999999974752427e-07,0.98230076,0.9696028862451815,0.4807396516881812,0.34687892096723366,0.4501575939969903,0.007304427,0.3956505142057609,0.014439768,0.88082016,0.08739570975350883,0.39885905792123616,0.4265850244383526,0.88416654,0.024586761448543756,0.4926748072676517,0.017750277525202956,0.47938441256455966,0.7606221,0.3847816996549872,0.3492392017339386,0.35624095312063186,0.3956505142057609,0,0.499916025953364,0.4435610278725197,0
71508,BONK-USD,2024-07-10,2.4000000848900527e-05,0.9361721,0.601932074832015,0.34734283260599047,0.30934682269148783,0.40406475387357743,0.008226588,0.46999548735960944,0.06633293,0.79104495,0.48344958423217177,0.421170498698013,0.44481584156584175,0.7684347,0.4510120281086093,0.523959083847841,0.33792663623566577,0.5589086271915219,0.27918398,0.31606222045927923,0.40717247971326903,0.27055949337054774,0.46999548735960944,0,0.5591452230854209,0.4390228694728416,0
37659,ASTR-USD,2024-07-10,0.06518500298261642,0.9840237,0.5645769759197521,0.3092999182026248,0.2163668165864819,0.3734265587353823,0.007304427,0.3424289098054489,0.014439768,0.8477629,0.47237352612797984,0.4112815580892582,0.40870685114106176,0.88416654,0.5253419222855236,0.537964518797336,0.36850879320875674,0.45666352397602394,0.6437221,0.23526672877775817,0.39928862745441696,0.21825164431963825,0.3424289098054489,0,0.5887143581683925,0.4928088772334842,0
68866,BOLT-USD,2024-07-10,0.006649999879300594,0.91961986,0.6541882754405929,0.3607150287904764,0.33039606511573033,0.4096785436785437,0.0055636605,0.45112594070875817,0.047550593,0.8813583,0.3189473486398688,0.4677110831135975,0.44925935565409264,0.79522854,0.2658703078995668,0.5207491736599896,0.17719472090713703,0.571351774322169,0.39296398,0.3236280157750746,0.4361212192090673,0.28179742388759804,0.45112594070875817,0,0.5429861985617622,0.43352761059090283,0
84944,CEEK-USD,2024-07-10,0.040286000818014145,0.9840237,0.5880963414928816,0.304022140424847,0.2163668165864819,0.3734265587353823,0.007304427,0.34076224313878223,0.014439768,0.8477629,0.20546813935107403,0.4112815580892582,0.40870685114106176,0.88416654,0.1708168506143005,0.537964518797336,0.12066278813762599,0.45666352397602394,0.6437221,0.23526672877775817,0.39928862745441696,0.2208696401587693,0.34076224313878223,0,0.524630688261688,0.43130997691095035,0
24760,AMP-USD,2024-07-10,0.004220000002533197,0.9635447,0.5515388522380297,0.3642530357372642,0.22625570547537074,0.3820808423602541,0.007408664,0.39099719887955187,0.0074827196,0.845832,0.3974255954042921,0.39123026654454557,0.39764720997901093,0.87660056,0.4641647604667043,0.5350177959295604,0.3226702778133967,0.4611490453990453,0.46375355,0.27067184085072016,0.4441761025524184,0.23236420065798497,0.39099719887955187,0,0.5767213338679289,0.42870505841496526,0
78917,BTT-USD,2024-07-10,9.999999974752427e-07,0.9840237,0.6474921001715574,0.25465416483318726,0.17948783445749975,0.3416047694135929,0.007304427,0.30056617857859574,0.014439768,0.8477629,0.19531314347068177,0.4160224650581062,0.3878525942868049,0.88416654,0.17399365424864577,0.518361307680967,0.11547933837810567,0.4678994824619825,0.6437221,0.23158451151339088,0.3859825738588896,0.21466273894654536,0.30056617857859574,0,0.517970825593757,0.4255262858832773,0
176372,FLOKI-USD,2024-07-10,0.0001429999974789098,0.9582723,0.31906517239229026,0.3631228881071164,0.27928784000750523,0.38561642605760255,0.0061904434,0.46554878618113915,0.05137197,0.47683915,0.6101534068856779,0.38179405569657,0.36432606745106744,0.7684347,0.7615468397863729,0.48954286073403724,0.618303205848589,0.48298212898212883,0.26813602,0.3081451547100634,0.383163698290014,0.22188092663586972,0.46554878618113915,0,0.5762400209325168,0.4245651043388424,0
95407,CKB-USD,2024-07-10,0.009755999781191349,0.9635447,0.6834879112047166,0.3642530357372642,0.22625570547537074,0.3820808423602541,0.007408664,0.39099719887955187,0.0074827196,0.845832,0.37253064423884075,0.39123026654454557,0.39764720997901093,0.87660056,0.371102063783372,0.5350177959295604,0.2487142778137746,0.4611490453990453,0.46375355,0.27067184085072016,0.4441761025524184,0.25173230207894803,0.39099719887955187,0,0.5590253335843717,0.4229688979771913,0
104625,CRPT-USD,2024-07-10,0.03964100033044815,0.9840237,0.9895799514824143,0.292968749371456,0.18164032085998616,0.3702122730210966,0.007304427,0.3190471220026085,0.014439768,0.8477629,0.09852486668546585,0.4202201562557974,0.4032018006360112,0.88416654,0.01664138444060919,0.5323021256349428,0.009812771947280523,0.4705185300810301,0.6437221,0.2543701368076368,0.40326523564155153,0.27568680807771745,0.3190471220026085,0,0.4972216459987526,0.4082805549894733,0
99865,COTI-USD,2024-07-10,0.0813559964299202,0.9635447,0.8188256824782666,0.3689593849436133,0.23946782668749195,0.4031919534713652,0.007408664,0.3926638655462185,0.0074827196,0.845832,0.2385619059596023,0.39123026654454557,0.39764720997901093,0.87660056,0.17526841914684238,0.5350177959295604,0.11470488228738392,0.45972543428793416,0.46375355,0.27067184085072016,0.4508427692190851,0.27463949353413886,0.3926638655462185,0,0.5272586830410405,0.39177095563590497,0
59752,BIFI-USD,2024-07-10,0.0004870000120718032,0.9635447,0.9520003346836754,0.3556816071658356,0.22625570547537074,0.3820808423602541,0.007408664,0.39099719887955187,0.0074827196,0.845832,0.1770013237003486,0.39123026654454557,0.39764720997901093,0.87660056,0.08149272338794901,0.5350177959295604,0.050840286616455066,0.4611490453990453,0.46375355,0.27067184085072016,0.4441761025524184,0.2897908822228999,0.39099719887955187,0,0.5071267240718725,0.3779160860458213,0
27093,ANKR-USD,2024-07-10,0.026906000450253487,0.95970374,0.657518685976252,0.45786064180917135,0.38230708936746083,0.44571550177548624,0.007408664,0.4117533101816308,0.0074827196,0.87924886,0.44752654056216123,0.35526257107474923,0.4142502972512157,0.87660056,0.5300361525979784,0.5150527626456071,0.41388247197727174,0.4533267010767012,0.5116679,0.3977878324111201,0.3913709296551402,0.3142907602963042,0.4117533101816308,0,0.5917033550958967,0.45514297112757496,0
18961,ALEX-USD,2024-07-10,0.16142499446868896,0.9840237,0.9575114952744194,0.3296128275155341,0.22087625159591684,0.4491011619099854,0.013093847,0.3240748997803863,0.014439768,0.8477629,0.2013392636539665,0.4482996380485146,0.4225185394527501,0.88416654,0.06587537103903944,0.5865883394211565,0.0448204182887788,0.5924164099789102,0.60236,0.2759217241092241,0.4498617268696217,0.2886428309945974,0.3240748997803863,0,0.5298410214456827,0.45552531464044055,0
135342,DOCK-USD,2024-07-10,0.0064489999786019325,0.9840237,0.5479574414748594,0.45697521083598713,0.4030659253027673,0.3605977200474104,0.007304427,0.35651861071747554,0.01570124,0.8477629,0.2846369319248111,0.30338978727836974,0.41938042266757436,0.88416654,0.44612057513102454,0.46651012193578373,0.33452487207049536,0.4193994872176293,0.6944358,0.41331395385784686,0.35146772759404343,0.3060672312593205,0.35651861071747554,0,0.548253205498069,0.45660530384528886,0
87800,CERE-USD,2024-07-10,0.0035689999349415302,0.9840237,0.5670197947019215,0.2966464050491117,0.18664032085998616,0.34827143608025957,0.007304427,0.3033241150865323,0.014439768,0.8477629,0.34673898119670676,0.41316099319663435,0.38280208923629977,0.88416654,0.4123473196335779,0.5139685951303598,0.2752943444832722,0.4578994824619824,0.6437221,0.2577598361887155,0.4000540024303183,0.21576391640611559,0.3033241150865323,0,0.5619306118496135,0.4566378415705374,0
86848,CELR-USD,2024-07-10,0.01294699963182211,0.9840237,0.41510936982095303,0.45697521083598713,0.4030659253027673,0.3605977200474104,0.007304427,0.35651861071747554,0.01570124,0.8477629,0.43534781694484365,0.30338978727836974,0.41938042266757436,0.88416654,0.673115444663807,0.46651012193578373,0.5506323780511062,0.4193994872176293,0.6944358,0.41331395385784686,0.35146772759404343,0.28656716854176956,0.35651861071747554,0,0.5949256959687611,0.49133129348263926,0
92551,CHR-USD,2024-07-10,0.2361679971218109,0.9635447,0.6047723753295712,0.4005723667330658,0.3043820236016888,0.5219929857723974,0.007408664,0.4130777844742593,0.0074827196,0.845832,0.4295078498596086,0.4565121292896437,0.49399930233110323,0.87660056,0.4336462284373724,0.5752523143351315,0.31408300544887546,0.5777190656565656,0.46375355,0.27448825724928666,0.5033599339257235,0.26023980879066005,0.4130777844742593,0,0.6089975089356028,0.4910151026545413,0
103673,CRO-USD,2024-07-10,0.08634500205516815,0.95970374,0.6022585904608792,0.4768732680717976,0.36117948984280246,0.488805496747834,0.007408664,0.43074510386649373,0.0074827196,0.87924886,0.38892622146319045,0.36595304726522554,0.4573094603103789,0.87660056,0.3743896025401906,0.5311328492256936,0.27604636103541236,0.498034194971695,0.60331494,0.4071635955368832,0.4155266073108179,0.3073127704110049,0.43074510386649373,0,0.5716271677066384,0.4872191771666011,0
38611,ATA-USD,2024-07-10,0.09132499992847443,0.95970374,0.5830049128099474,0.47983971828824784,0.39339294795331947,0.49657594851828585,0.007408664,0.4134199768482974,0.0074827196,0.87924886,0.49275092125338266,0.3743459044080826,0.4311189841199026,0.87660056,0.6210338392250717,0.5486837150265594,0.49917715342095753,0.5218753121878122,0.5116679,0.4153105596838474,0.4272756915599022,0.3121238112069705,0.4134199768482974,0,0.6261793713048633,0.4863232000658969,0
147470,ECOX-USD,2024-07-10,0.08456400036811829,0.98230076,0.8704642110033832,0.49361050305903265,0.3346433319948025,0.48178768449472775,0.007304427,0.3960203225020398,0.014439768,0.88082016,0.22949276666280216,0.42055548649266483,0.4490850244383527,0.88416654,0.1538303507519569,0.49288265497549943,0.1040205398125892,0.48438441256455966,0.7606221,0.388081677454965,0.36111191235664925,0.34222991202864,0.3960203225020398,0,0.5311399782756929,0.4839820316502123,0
28088,AOG-USD,2024-07-10,0.6813669800758362,0.9287177,0.9798670820593915,0.4861814998233569,0.44585903089641404,0.5615090090394883,0.017355127,0.42417138237548935,0.065744184,0.87658334,0.24743494010516218,0.5943445471069683,0.55667887077949,0.7844222,0.0792962281382287,0.512382826771584,0.05933109103327056,0.5468066398931061,0.55941427,0.4031683447271682,0.5518895499924913,0.3897904214504039,0.42417138237548935,0,0.5583527820980696,0.4838178826418136,0
15436,AITECH-USD,2024-07-10,0.10321000218391418,0.9658816,0.4226133662413913,0.41309918958341796,0.27217789439755957,0.43326464058816994,0.007408664,0.4530566926869951,0.010241258,0.73288167,0.5061291686052362,0.41863906594947503,0.44603581384502455,0.858263,0.6403319111842112,0.5670082972582973,0.48628351110743473,0.5660008335962283,0.40219587,0.3387586302586303,0.42558777421409005,0.24271196423771174,0.4530566926869951,0,0.6098074076477922,0.476775093711277,0
175108,FLAME-USD,2024-07-10,0.02690800093114376,0.9840237,0.6772545898414264,0.3168323857350923,0.18630698752665287,0.36549005079887437,0.007304427,0.3547449769376966,0.014439768,0.8477629,0.3980505723241269,0.4060371497198498,0.40236846730267783,0.88416654,0.41845989577958953,0.5380363913692086,0.2570315489365152,0.467978126040626,0.6437221,0.25805700549450555,0.3962139535902695,0.23513475577883622,0.3547449769376966,0,0.5637386257365169,0.4764659481102334,0
11008,AERO-USD,2024-07-10,0.00024300000222865492,0.98230076,0.6188635636452399,0.4774441971427267,0.36932687520178165,0.43026473685413313,0.007304427,0.3649426588048362,0.014439768,0.88082016,0.31055651133708667,0.3901003999125782,0.4194681413214695,0.88416654,0.37994350073129046,0.47992480726765174,0.26990266301224175,0.46733679351694063,0.686429,0.39015593652922415,0.3574168574115943,0.30917382774964164,0.3649426588048362,0,0.5605386314531446,0.4717139720184671,0
5223,ACQ-USD,2024-07-10,0.008559999987483025,0.9840237,0.45239878855953,0.2966464050491117,0.18664032085998616,0.34827143608025957,0.007304427,0.3033241150865323,0.014439768,0.8477629,0.4026625725700383,0.41316099319663435,0.38280208923629977,0.88416654,0.5360704266648805,0.5139685951303598,0.374379610807718,0.4578994824619824,0.6437221,0.2577598361887155,0.4000540024303183,0.1989393078084965,0.3033241150865323,0,0.5855317673935321,0.4695234540082561,0
83085,CAS-USD,2024-07-10,0.0035669999197125435,0.9950499,0.893195392352369,0.49680060462413406,0.3587860554993682,0.445881349859291,0.0074257683,0.3834921787293561,0.014152247,0.88690084,0.18846409139665762,0.4431113886903738,0.43984614403770755,0.9612049,0.12107468658751387,0.5329376799670915,0.08237734147216041,0.4715602367403839,0.7606221,0.38543293893857944,0.3800641545588913,0.3497295755547192,0.3834921787293561,0,0.5391330943393464,0.46888131020621543,0
106116,CSIX-USD,2024-07-10,0.02310599945485592,0.9840237,0.7034568398690582,0.2966464050491117,0.18664032085998616,0.34827143608025957,0.007304427,0.3033241150865323,0.014439768,0.8477629,0.39518138421976806,0.41316099319663435,0.38280208923629977,0.88416654,0.4171810850704935,0.5139685951303598,0.2633804011156249,0.4578994824619824,0.6437221,0.2577598361887155,0.4000540024303183,0.2357907854801935,0.3033241150865323,0,0.5613018401658068,0.46779967892000013,0
36724,ARX-USD,2024-07-10,0.00101200002245605,0.9840237,0.8977939737897367,0.314022140424847,0.2163668165864819,0.3734265587353823,0.007304427,0.34076224313878223,0.014439768,0.8477629,0.3544124649965667,0.4112815580892582,0.40870685114106176,0.88416654,0.21442803067111418,0.537964518797336,0.12324365624104276,0.45666352397602394,0.6437221,0.23526672877775817,0.39928862745441696,0.2679092645290506,0.34076224313878223,0,0.5297719758266759,0.4656289254608181,0
134389,DMTR-USD,2024-07-10,0.073123998939991,0.9658816,0.382357963768114,0.38030859129281963,0.2677773504970157,0.3941257239492533,0.007408664,0.44564005602240897,0.010241258,0.73288167,0.6004617535890387,0.4123752245277388,0.397492468301679,0.858263,0.7307136142425038,0.5425647963147964,0.5773603408788538,0.4784981893106892,0.40219587,0.31722913772051703,0.4086390562653721,0.22671597865471152,0.44564005602240897,0,0.61910232966649,0.46418098409210795,0
52417,BAX-USD,2024-07-10,8.499999967170879e-05,0.9840237,0.5381021252894272,0.314022140424847,0.2163668165864819,0.3734265587353823,0.007304427,0.34076224313878223,0.014439768,0.8477629,0.3470428068892109,0.4112815580892582,0.40870685114106176,0.88416654,0.360776470918425,0.537964518797336,0.23846053238927767,0.45666352397602394,0.6437221,0.23526672877775817,0.39928862745441696,0.2151120088562647,0.34076224313878223,0,0.5574937573608763,0.46393084856987,0
3500,ABBC-USD,2024-07-10,0.008225000463426113,0.9840237,0.6228649875531571,0.314022140424847,0.2163668165864819,0.3734265587353823,0.007304427,0.34076224313878223,0.014439768,0.8477629,0.34231055437994673,0.4112815580892582,0.40870685114106176,0.88416654,0.3146050381678275,0.537964518797336,0.2062851327595883,0.45666352397602394,0.6437221,0.23526672877775817,0.39928862745441696,0.22755389912749066,0.34076224313878223,0,0.549157938587336,0.4628404684584654,0
101769,CREAM-USD,2024-07-10,42.17630386352539,0.87870693,0.7278652699392405,0.4891035981991866,0.40590649912616444,0.4891527554660683,0.029324064,0.5154955294705295,0.12590423,0.9190445,0.3226708114412077,0.5120276632981742,0.5703990582740585,0.43623713,0.28115522625460426,0.5708111341273107,0.19410665077728012,0.5507011610465559,0.37983987,0.45987841570194504,0.48192585192585197,0.3694795061994154,0.5154955294705295,0,0.5373403277389946,0.4614626607527994,0
60291,BIIS-USD,2024-07-10,0.0035500000230968,0.98230076,0.9816155900381114,0.4931898681383977,0.3246433319948025,0.4449690570437474,0.007304427,0.39435365583537313,0.014439768,0.88082016,0.13622485589279443,0.4105554864926648,0.4490850244383527,0.88416654,0.042225874318235546,0.48470083679368126,0.029694507198582284,0.4731621903423375,0.7606221,0.375331677454965,0.355873817118554,0.3542888207899527,0.39435365583537313,0,0.5040421349566799,0.45989362517581706,0
34154,ARKER-USD,2024-07-10,0.000506000011228025,0.9840237,0.6731096179710855,0.2966464050491117,0.18664032085998616,0.34827143608025957,0.007304427,0.3033241150865323,0.014439768,0.8477629,0.3470938001911763,0.41316099319663435,0.38280208923629977,0.88416654,0.3820135069626718,0.5139685951303598,0.24636220716754537,0.4578994824619824,0.6437221,0.2577598361887155,0.4000540024303183,0.23133627798944434,0.3033241150865323,0,0.5556884371877907,0.4567195970503984,0
133244,DIVI-USD,2024-07-10,0.001478999969549477,0.9840237,0.26653176675767354,0.2966464050491117,0.18664032085998616,0.34827143608025957,0.007304427,0.3033241150865323,0.014439768,0.8477629,0.6546631001235967,0.41316099319663435,0.38280208923629977,0.88416654,0.8354277547876536,0.5139685951303598,0.6869661253793716,0.4578994824619824,0.6437221,0.2577598361887155,0.4000540024303183,0.17165687504799026,0.3033241150865323,0,0.6497931096091869,0.5275880570212936,0
80988,C98-USD,2024-07-10,0.1543709933757782,0.9840237,0.38519264927095337,0.43823379404022256,0.4177481042349464,0.5021944762324019,0.007304427,0.3685789411528058,0.01570124,0.8477629,0.4154398093874441,0.4228697795083618,0.4585135038107175,0.88416654,0.6708932725361719,0.5133414543460635,0.5457362150555967,0.5531505329465858,0.6944358,0.3885620768120767,0.4448330479462059,0.2770088405936033,0.3685789411528058,0,0.642771227612303,0.529053329239355,0
138676,DOVI-USD,2024-07-10,0.10151699930429459,0.98230076,0.6685538605165826,0.5019231462981464,0.3429766653281359,0.5257183926754359,0.007304427,0.39173460821632555,0.014439768,0.88082016,0.2788501887468332,0.4379428687182824,0.4759537113070396,0.88416654,0.254699618282866,0.5381802740231184,0.18089066117035907,0.5970812026166129,0.7606221,0.38824112911441666,0.41798095997569684,0.3153864892971743,0.39173460821632555,0,0.5680988167144487,0.5292343077404804,0
130388,DFYN-USD,2024-07-10,0.014550000429153442,0.98230076,0.1395152601727751,0.5047955957441251,0.351207925296238,0.45032426066365694,0.007304427,0.3714437051773614,0.014439768,0.88082016,0.7300054219390171,0.40266064522282347,0.43044866080198896,0.88416654,0.9111953238614002,0.49840907300191745,0.8308830702583201,0.4782733014534486,0.7606221,0.37690624177952936,0.3501879196826566,0.2374384816251306,0.3714437051773614,0,0.6803424491599264,0.5924904259248983,0
39960,ATOM-USD,2024-07-10,5.940021991729736,0.98099595,0.4704122793112439,0.3939339198383318,0.41069028711666405,0.5883457624714018,0.010088306,0.38090212386074573,0.015830066,0.89490294,0.5100616071212555,0.5351826713992615,0.5434533783067066,0.79806733,0.6967510801466144,0.5753746819543685,0.5634270853265566,0.6175786350087821,0.73697656,0.453480667353955,0.5221592114026322,0.29422352816601266,0.38090212386074573,0,0.684465609573855,0.6009520348331325,0
177324,FLOW-USD,2024-07-10,0.5444110035896301,0.9630616,0.39641359177955077,0.4952698273948274,0.4439972024235794,0.5462360943617337,0.008641163,0.4223804788391008,0.0050832243,0.9135841,0.49136900429361874,0.5048314392980293,0.5006612537645819,0.8849005,0.6463117678200793,0.5568923397351841,0.49311984197174696,0.6082937532239003,0.81214345,0.49379286904115666,0.450044868616076,0.3108386868238332,0.4223804788391008,0,0.66096386801041,0.6007470533305241,0
162031,ETC-USD,2024-07-10,20.66400909423828,0.960507,0.2542638554499471,0.49970197857697873,0.473641028304341,0.5833334692091087,0.02981948,0.42043706131438063,0.0068697543,0.9215986,0.6883355455352829,0.49582299726417395,0.5671622741631928,0.8654386,0.8641996199305886,0.5121722265150709,0.773915902476758,0.5425131743256745,0.6122491,0.4953651784521758,0.4836260364162839,0.2997487805859852,0.42043706131438063,0,0.714640578720348,0.6005660318394435,0
109935,CTSI-USD,2024-07-10,0.14255200326442719,0.98230076,0.18391856052979247,0.4939842080434187,0.39506176531167175,0.5214902629620121,0.007304427,0.3573236111857886,0.014439768,0.88082016,0.6894342607638929,0.4189325873330008,0.4563368281901564,0.88416654,0.8814892592468622,0.5292375778304222,0.7834044972073351,0.5922343126644597,0.686429,0.4072342193575069,0.4073216193163561,0.2557034930215588,0.3573236111857886,0,0.6924101501203304,0.5986159528267728,0
162983,ETH-USD,2024-07-10,3100.330810546875,0.83028436,0.19374124277390828,0.4863913055681261,0.41953249271596194,0.5121568561727229,0.16209364,0.4121231563353904,0.23073243,0.8533514,0.6584916114634407,0.4880818024568025,0.5051724710474709,0.135849,0.8067694952255111,0.45542672786151045,0.7081299942941937,0.469072660526608,0.7671906,0.5108956398176985,0.41358816705287293,0.3416803918331324,0.4121231563353904,0,0.5871526008300106,0.5971733400774712,0
178854,FLUX-USD,2024-07-10,0.5696759819984436,0.9179529,0.2939604070112078,0.4898994755244756,0.46706273404957604,0.5435607909070185,0.008764312,0.4578782647188192,0.007884622,0.91789335,0.7263864496252601,0.46355926702585715,0.48477674302766155,0.87737584,0.8686959906064197,0.5506383437311881,0.7703344221230934,0.5262894536019538,0.6741909,0.4986233302466179,0.463013592874274,0.3003943230773323,0.4578782647188192,0,0.7020214530986186,0.5970696108067794,0
152516,ENJ-USD,2024-07-10,0.1627119928598404,0.98230076,0.24436745749273034,0.48469849375770446,0.3835233037732102,0.5445992373209865,0.007304427,0.352720436582614,0.014439768,0.88082016,0.637218201262102,0.46831029296070653,0.4797812726346009,0.88416654,0.8497030120733495,0.5411423397351841,0.7411903061908464,0.6081084385385855,0.686429,0.3859008860241736,0.43649103323577004,0.2570012510053713,0.352720436582614,0,0.6986764444389676,0.5970556743867309,0
153468,ENS-USD,2024-07-10,25.699323654174805,0.971512,0.21042146703484688,0.3516207437213628,0.2741136432891908,0.6111420135420137,0.020256871,0.39935202191425595,0.059021104,0.91917247,0.6954794638469667,0.6504712529174976,0.5921828402504494,0.6543194,0.8336088154672315,0.6592847764980118,0.7298304471520893,0.5545626629705577,0.54611564,0.32968754611401674,0.6335225081935608,0.21087572857268255,0.39935202191425595,0,0.7426458733713229,0.5958405887314353,0
29040,APE-USD,2024-07-10,0.7140970230102539,0.9665936,0.3408158814696331,0.48376764085587626,0.4688450854700856,0.49591796765326174,0.008641163,0.3986856982982446,0.0055318875,0.8884639,0.4756171967870783,0.45540693679551913,0.536814363082165,0.8849005,0.7381796050980051,0.5493792250548869,0.6557409389108992,0.5488947894211053,0.81308866,0.4685195637695637,0.44122791097791103,0.3004003369571754,0.3986856982982446,0,0.6701224039228165,0.5940803205991434,0
69967,BOND-USD,2024-07-10,1.3399629592895508,0.98853266,0.47203773234765634,0.4609307008351127,0.4286015569913403,0.6008800337556731,0.010088306,0.42499615272980895,0.017544413,0.90308934,0.4245431035871767,0.5278711218377119,0.5039741728716188,0.8849005,0.5780960929116795,0.5761947872876316,0.4442135518564026,0.6266853061154531,0.81214345,0.44869534156862917,0.44473406710248825,0.3075439820439488,0.42499615272980895,0,0.6617285202041814,0.5905676499495537,0
144773,DVPN-USD,2024-07-10,0.0008420000085607171,0.98230076,0.49923942233880564,0.5031898681383977,0.3246433319948025,0.442885723710414,0.007304427,0.39435365583537313,0.014439768,0.88082016,0.6294748151409664,0.4105554864926648,0.4490850244383527,0.88416654,0.7206251612972576,0.48470083679368126,0.5706390438504353,0.4731621903423375,0.7606221,0.375331677454965,0.355873817118554,0.28506413974304745,0.39435365583537313,0,0.6329604861342281,0.5735456216537013,0
22718,ALPINE-USD,2024-07-10,1.2550630569458008,0.9630616,0.5410918639746087,0.46035494325935516,0.4434228878492648,0.5709633670890064,0.010088306,0.4256027010613229,0.009942608,0.90308934,0.47185431158178304,0.5273942098607999,0.4845183966217249,0.8849005,0.5767325320094426,0.5662256730685175,0.42065151341300494,0.6007937532239003,0.81214345,0.5013315942048817,0.43552710739552836,0.32897097751705795,0.4256027010613229,0,0.6504094089944291,0.5898348057603051,0
46278,AXS-USD,2024-07-10,5.300886154174805,0.98099595,0.501973610290877,0.39250534840976037,0.41069028711666405,0.5883457624714018,0.010088306,0.37490212386074573,0.015830066,0.89490294,0.47244750966251586,0.5351826713992615,0.5321716322749606,0.79806733,0.606789941851649,0.5743746819543685,0.4606178974365529,0.609483396913544,0.73697656,0.4580852849585726,0.5013385043319253,0.29951553091805966,0.37490212386074573,0,0.6619576754601088,0.587140728109433,0
19913,ALGO-USD,2024-07-10,0.13721099495887756,0.98230076,0.5284696991819426,0.5208832303317599,0.3587710792475498,0.5069683926754359,0.007304427,0.4017346082163255,0.014439768,0.88082016,0.5171425100626793,0.4302448804320587,0.4859537113070395,0.88416654,0.6101459516015312,0.5354421787850232,0.4772942254876584,0.5970812026166129,0.7606221,0.3911877380610257,0.38877857902331586,0.3011346104705656,0.4017346082163255,0,0.630263397691814,0.5870390904259467,0
128484,DEXE-USD,2024-07-10,9.6686372756958,0.95152867,0.1894818993564948,0.4116765366847622,0.4527289240687073,0.5437064400168116,0.016509011,0.4472223423842246,0.07752069,0.8446295,0.7531608977983164,0.4956379903566812,0.5661129847821025,0.75027597,0.8858378526582508,0.494436300627477,0.8184631991663878,0.5885417371371319,0.44201815,0.4734650651635947,0.45626444481707645,0.27860641853059087,0.4472223423842246,0,0.6915823254896422,0.583604443988636,0
90159,CFX-USD,2024-07-10,0.14073799550533295,0.98230076,0.5275938091982472,0.5047802891552893,0.35252107924754983,0.5241112498182932,0.007304427,0.39173460821632555,0.014439768,0.88082016,0.49421831410104744,0.4387437345191482,0.4909537113070395,0.88416654,0.5799027492993902,0.5354421787850232,0.4411386154858643,0.5970812026166129,0.7606221,0.38018773806102557,0.4057785790233158,0.2952591941864545,0.39173460821632555,0,0.6284689560759371,0.5832063961039012,0
98254,COMBO-USD,2024-07-10,0.4879649877548218,0.9769025,0.34120352160841727,0.4952698273948274,0.4439972024235794,0.5462360943617337,0.00992409,0.4223804788391008,0.014439768,0.9135841,0.5424778747123887,0.526902867869458,0.5023279204312486,0.88416654,0.7438334642815888,0.5568923397351841,0.6009305928766363,0.6082937532239003,0.686429,0.48966786904115667,0.45171153528274266,0.30375885403998387,0.4223804788391008,0,0.6873949676014154,0.5818047332967128,0
112758,CVX-USD,2024-07-10,2.186929941177368,0.9818112,0.686764363991429,0.42930371670812867,0.4042601894365664,0.5851855893112285,0.010088306,0.41494974290836484,0.010637651,0.90308934,0.39604908848389264,0.5379818166984067,0.5033437934471217,0.8849005,0.42304338217905224,0.5693746819543685,0.2826694483340393,0.6127401401702872,0.81214345,0.4562158765891642,0.49366863253705345,0.3300821454079522,0.41494974290836484,0,0.6317327466716354,0.5805909606290725,0
32229,AR-USD,2024-07-10,24.164987564086914,0.9246337,0.6057234648919262,0.5418146853146856,0.4991750259544377,0.5638163968384556,0.02981948,0.473115716509381,0.010671287,0.8546171,0.4996393859902587,0.49188396570749526,0.5971355433638714,0.7434662,0.5286444215942637,0.47474763721548163,0.4025009318856484,0.6013149361603309,0.6131064,0.49215744174443904,0.41341909698488644,0.3624755151926512,0.473115716509381,0,0.603405218586764,0.5796024854864741,0
