,Symbol,Date,Close,rf_pb_25N_30d,Xv_pb_10N_30d,rf_pb_10N_30d,lr_pb_10N_30d,rf_pb_10N_15d,rf_pb_15N_30d,rf_pb_15N_15d,Xv_pb_15N_30d,rf_pb_20P_30d,rf_pb_10P_15d,lr_pb_15N_30d,rf_pb_20N_30d,Xv_pb_20N_30d,lr_pb_10P_30d,lr_pb_10N_15d,Xv_pb_15P_30d,rf_pb_10P_30d,rf_pb_15P_30d,Xv_pb_10P_30d,Xv_pb_10N_15d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
438266,SPA-USD,2024-08-06,0.0073503153398633,0.48470083679368126,0.98230076,0.4105554864926648,0.32201663408656644,0.4490850244383527,0.442885723710414,0.4731621903423375,0.88082016,0.5031898681383977,0.39435365583537313,0.24497341933244413,0.355873817118554,0.88416654,0.38666266544753025,0.25361097936939736,0.007304427,0.375331677454965,0.3246433319948025,0.014439768,0.7606221,0.26853959563346186,0.39435365583537313,0,0.5562905737689428,0.48694110291357584,0
400220,REQ-USD,2024-08-06,0.0850980281829834,0.5361542444970888,0.98230076,0.41794239125456956,0.11421562863670197,0.44345371130703953,0.5121569296286788,0.596489723919871,0.88082016,0.5134330138815434,0.39731718087242757,0.07859853034828833,0.38214396363870046,0.88416654,0.7398203049090519,0.1446640697923768,0.007304427,0.40480442692771457,0.36032589066420334,0.014439768,0.7606221,0.3338677593612505,0.39731718087242757,0,0.5337942006091934,0.4887579895665323,0
560190,ZIL-USD,2024-08-06,0.013015737757086754,0.46651012193578373,0.9840237,0.30338978727836974,0.7703057432664813,0.41938042266757436,0.3605977200474104,0.4193994872176293,0.8477629,0.45697521083598713,0.35651861071747554,0.6794865525794305,0.35146772759404343,0.88416654,0.2657572915846039,0.4513203732600626,0.007304427,0.41331395385784686,0.4030659253027673,0.01570124,0.6944358,0.2646445703711867,0.35651861071747554,0,0.6184779096233477,0.4950116038000431,0
490134,UOS-USD,2024-08-06,0.07744545489549637,0.5065908911837356,0.98230076,0.40266064522282347,0.3827303760500161,0.43044866080198896,0.479670665892415,0.4771621903423375,0.88082016,0.508073373521903,0.37311037184402807,0.2754109033210309,0.35685458634932327,0.88416654,0.4500719663952993,0.28446570172738767,0.007304427,0.3919062417795293,0.3575715616598743,0.014439768,0.7606221,0.28753160375001396,0.37311037184402807,0,0.5716550411695487,0.48957432618256863,0
523477,WOMBAT-USD,2024-08-06,0.0005040963878855109,0.5380363913692086,0.9840237,0.4060371497198498,0.6644636397819984,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.5125556502627389,0.3962139535902695,0.88416654,0.2631003346010988,0.4578667745325408,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.1743432527379298,0.3547449769376966,0,0.6164141208223229,0.4902484749513367,0
221516,HMND-USD,2024-08-06,0.09397342056035995,0.5604929041546687,0.9840237,0.4383693265299678,0.5392641129668876,0.4016188280530386,0.4294680172768407,0.5666227591852593,0.8477629,0.3421000070027136,0.30499078175319894,0.3901212713854707,0.4143873357636516,0.88416654,0.32890338278429954,0.36223248084650045,0.007304427,0.2768709472998266,0.19961434683401216,0.014439768,0.6437221,0.19392704254099624,0.30499078175319894,0,0.606821359820726,0.4908333867140843,0
361728,PBX-USD,2024-08-06,0.0006955712451599538,0.49840907300191745,0.98230076,0.40266064522282347,0.3436610491350597,0.43044866080198896,0.45032426066365694,0.4782733014534486,0.88082016,0.5047955957441251,0.3714437051773614,0.23671664576475154,0.3501879196826566,0.88416654,0.6007478542808088,0.29134766578142907,0.007304427,0.37690624177952936,0.351207925296238,0.014439768,0.7606221,0.3051403639371041,0.3714437051773614,0,0.5583606299825443,0.4914172705741945,0
419426,SDAO-USD,2024-08-06,0.26130977272987366,0.5932311965640138,0.9840237,0.4838120839359605,0.30034298713323954,0.4628684673026779,0.5093725028878481,0.6034997710622713,0.8477629,0.38906544189461917,0.3766814210369075,0.19381773754743525,0.4587196633775583,0.88416654,0.4058293349135953,0.2545629365060258,0.007304427,0.3373571497946498,0.27481092803059326,0.014439768,0.6437221,0.23734684152725424,0.3766814210369075,0,0.5847773552303779,0.49231709015000125,0
218486,HIGH-USD,2024-08-06,1.2180193662643433,0.5260081210127302,0.9665936,0.46973684300042534,0.1212175745743598,0.474051744809485,0.5408355235273392,0.5471751055961583,0.8753347,0.4324547048930043,0.3851663419585285,0.08751574883079254,0.45775080475080476,0.8849005,0.8071043337074876,0.11627041592167063,0.010088306,0.4714680874680874,0.42148332734516947,0.010815514,0.81308866,0.3542021094873526,0.3851663419585285,0,0.5509662708948471,0.4926901212496698,0
499083,VANRY-USD,2024-08-06,0.08509308844804764,0.5486837150265594,0.95970374,0.3743459044080826,0.6512698083984919,0.4311189841199026,0.49657594851828585,0.5218753121878122,0.87924886,0.47983971828824784,0.4134199768482974,0.5044027562430086,0.4272756915599022,0.87660056,0.5410804302395452,0.5210233068193905,0.007408664,0.4153105596838474,0.39339294795331947,0.0074827196,0.5116679,0.3059699391232754,0.4134199768482974,0,0.6300814707093889,0.49283757073035067,0
430903,SLIM-USD,2024-08-06,0.13533951342105865,0.5917507325835498,0.9840237,0.4354898914225915,0.3823346644555452,0.4408569232911339,0.4546231399319634,0.5806290730468364,0.8477629,0.35066621856892516,0.3424289098054489,0.26869671392503996,0.4136219607877504,0.88416654,0.367138260786926,0.30829084098927556,0.007304427,0.2443778398888693,0.2539137141333794,0.014439768,0.6437221,0.20409079032287375,0.3424289098054489,0,0.5827827593100747,0.493021267656615,0
281555,LSS-USD,2024-08-06,0.0677221491932869,0.5065908911837356,0.98230076,0.40266064522282347,0.3967312799216059,0.43044866080198896,0.4692131495525458,0.4782733014534486,0.88082016,0.500073373521903,0.37311037184402807,0.27896159356523836,0.3501879196826566,0.88416654,0.5330116667768179,0.29893304183208674,0.007304427,0.37690624177952936,0.353238228326541,0.014439768,0.7606221,0.29480435171784214,0.37311037184402807,0,0.571553795480171,0.4931650520306934,0
284533,LUNC-USD,2024-08-06,6.690736336167902e-05,0.47992480726765174,0.98230076,0.3901003999125782,0.6012981258547244,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.46209732912487755,0.3574168574115943,0.88416654,0.4151097058679056,0.4077852961942724,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.2792658813554183,0.3649426588048362,0,0.6042296130141536,0.49411690446063294,0
34053,ARKER-USD,2024-08-06,0.0003495363926049322,0.5380363913692086,0.9840237,0.4060371497198498,0.7261308373336652,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.578358184578561,0.3962139535902695,0.88416654,0.18180698247540036,0.4781893796958237,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.16241063342900317,0.3547449769376966,0,0.6297904119507518,0.4949311000730081,0
277232,LPT-USD,2024-08-06,10.450935363769531,0.5215971389721389,0.9497015,0.5318133010780071,0.2880376083124581,0.547548448357659,0.5585152033246662,0.5774848495802444,0.7480208,0.37936961649461665,0.46096910249940476,0.19626864478713638,0.5043100364547733,0.84573424,0.5340809369205802,0.2689612146503189,0.014879975,0.41932908757908754,0.3098000222696875,0.0118338,0.45774454,0.27721446853777537,0.46096910249940476,0,0.5760557713587424,0.4679997375309663,0
478677,TSUGT-USD,2024-08-06,0.006796805188059807,0.5380363913692086,0.9840237,0.4060371497198498,0.5413002740562635,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.39011849878696647,0.3962139535902695,0.88416654,0.3062587656102255,0.35796422088565233,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.18067824955791806,0.3547449769376966,0,0.5905814322826661,0.467229467119052,0
406741,ROUP-USD,2024-08-06,0.00023982093262020499,0.5139685951303598,0.9840237,0.41316099319663435,0.563241901390713,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.3993301828314551,0.4000540024303183,0.88416654,0.2939678701242145,0.3910512862219457,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.17568407491406396,0.3033241150865323,0,0.5910283438699954,0.4668480440048806,0
348966,OPEN-USD,2024-08-06,0.0069364095106720924,0.4922563090991537,0.96227705,0.3820262436766573,0.6490879850556371,0.41434663782496606,0.43497740653739103,0.4912271062271064,0.7845447,0.4748855058340354,0.42700944293776355,0.5306503229188408,0.38236831238936503,0.858263,0.3973386082459166,0.45086690064737445,0.007408664,0.4361007694740572,0.395973034533406,0.010241258,0.44907635,0.2890093480498094,0.42700944293776355,0,0.6040840804655618,0.44918018556542405,0
332283,NTRN-USD,2024-08-06,0.0005599161377176642,0.5150527626456071,0.95970374,0.35526257107474923,0.4124915638749659,0.4142502972512157,0.44571550177548624,0.4533267010767012,0.87924886,0.45786064180917135,0.4117533101816308,0.303286351811189,0.3913709296551402,0.87660056,0.6210738554359642,0.34173823694871325,0.007408664,0.3977878324111201,0.38230708936746083,0.0074827196,0.5116679,0.3089412172248957,0.4117533101816308,0,0.5676637436298511,0.4307678005183308,0
448329,SUIP-USD,2024-08-06,0.02508111670613289,0.448106827861437,0.9840237,0.2940041451427275,0.21811318119942738,0.4110658695736095,0.3530003174500078,0.41374137103007075,0.8477629,0.44418220673863523,0.3684690510429157,0.15144857529383504,0.3599466653229812,0.88416654,0.8094969753974285,0.2012943141474209,0.007304427,0.40741813741813737,0.4133678733547154,0.01570124,0.6944358,0.3430932828497667,0.3684690510429157,0,0.5017017403883334,0.43368182449810816,0
247692,KARATE-USD,2024-08-06,0.0005584030877798796,0.47992480726765174,0.98230076,0.3901003999125782,0.12081019500184564,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.46744419714272667,0.3649426588048362,0.08380705949520469,0.3574168574115943,0.88416654,0.7892019610164883,0.14595992233960797,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.33259614210887845,0.3649426588048362,0,0.5132128218880323,0.4337885133290703,0
399271,REN-USD,2024-08-06,0.03446359187364578,0.5323021256349428,0.9840237,0.4202201562557974,0.24442848730922498,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.30296874937145596,0.3190471220026085,0.16193512945468216,0.40326523564155153,0.88416654,0.46261438044154723,0.2112245270575752,0.007304427,0.2543701368076368,0.18164032085998616,0.014439768,0.6437221,0.19991708538381087,0.3190471220026085,0,0.5376965405714855,0.434248203163622,0
497873,UTK-USD,2024-08-06,0.037028346210718155,0.5380363913692086,0.9840237,0.4060371497198498,0.2749207629411019,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.18451551479407713,0.3962139535902695,0.88416654,0.46250353834257446,0.22122127505512518,0.007304427,0.25805700549450555,0.18267062389028918,0.014439768,0.6437221,0.20298018949851368,0.3547449769376966,0,0.540526951398953,0.43572189472797695,0
245100,JST-USD,2024-08-06,0.025449592620134354,0.5139685951303598,0.9840237,0.41316099319663435,0.35656237880458125,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.23656938418284865,0.4000540024303183,0.88416654,0.4191676514121943,0.25667917135049,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.19406148571833648,0.3033241150865323,0,0.5518738806087442,0.4358867457021416,0
409855,RSR-USD,2024-08-06,0.00357108935713768,0.5497688533516706,0.9635447,0.38815054071481975,0.4868422815350007,0.43166596899777,0.3872298600092716,0.48737919025419024,0.845832,0.36918649117071956,0.4031598672901697,0.3578566979321494,0.43811383149014743,0.87660056,0.4072228300282762,0.37100213089498885,0.007408664,0.2709690101565102,0.2129340271536924,0.0074827196,0.46375355,0.20970102465192553,0.4031598672901697,0,0.5836155320970606,0.4385505786857342,0
202921,GOAL-USD,2024-08-06,0.013686031103134155,0.5380363913692086,0.9840237,0.4060371497198498,0.30998749586005586,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.21595514351022158,0.3962139535902695,0.88416654,0.45725393415122506,0.23395267178277634,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.2028420282258344,0.3547449769376966,0,0.5475459230967804,0.43865539452644636,0
254102,KLV-USD,2024-08-06,0.002248198725283146,0.5323021256349428,0.9840237,0.4202201562557974,0.2494713629940344,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.30296874937145596,0.3190471220026085,0.15723949907884735,0.40326523564155153,0.88416654,0.46403304054748823,0.23080532613683363,0.007304427,0.2543701368076368,0.18164032085998616,0.014439768,0.6437221,0.2001253229645023,0.3190471220026085,0,0.5378003866440991,0.4387599053265214,0
214324,HIBAKC-USD,2024-08-06,0.000498185632750392,0.46651012193578373,0.9840237,0.30338978727836974,0.36608627938367083,0.41938042266757436,0.3605977200474104,0.4193994872176293,0.8477629,0.45697521083598713,0.35651861071747554,0.27704679071144883,0.35146772759404343,0.88416654,0.45668438589180627,0.20896916137844243,0.007304427,0.41331395385784686,0.4030659253027673,0.01570124,0.6944358,0.2926697442944451,0.35651861071747554,0,0.5336362789017974,0.4391703440842514,0
241102,ISP-USD,2024-08-06,0.0009069872903637588,0.5323021256349428,0.9840237,0.4202201562557974,0.31521545866975387,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.30296874937145596,0.3190471220026085,0.2147814419458219,0.40326523564155153,0.88416654,0.3472564227909612,0.24050651882204432,0.007304427,0.2543701368076368,0.18164032085998616,0.014439768,0.6437221,0.1829843035891654,0.3190471220026085,0,0.5508220131297114,0.4409952018454941,0
384391,PUMLX-USD,2024-08-06,0.004207370802760124,0.5139685951303598,0.9840237,0.41316099319663435,0.36700309122141306,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.24652909890851898,0.4000540024303183,0.88416654,0.5350972678587804,0.28654542081607204,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.2110781782708594,0.3033241150865323,0,0.5540225413673056,0.4427683658937453,0
521719,WLKN-USD,2024-08-06,0.00160555902402848,0.4913761059689504,0.9785969,0.39885905792123616,0.023785130100361627,0.4265850244383526,0.44830045113984746,0.48238441256455966,0.88082016,0.4807396516881812,0.4113727364279831,0.015652200901514375,0.3492392017339386,0.8382735,0.987016076879597,0.08173966912074125,0.007304427,0.39827376314705065,0.3472685313568441,0.014042539,0.7606221,0.36138952502445787,0.4113727364279831,0,0.4945141760846705,0.44295233968708847,0
189669,GARI-USD,2024-08-06,0.009969256818294525,0.47992480726765174,0.98230076,0.3901003999125782,0.14926468298568357,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.09543192279096203,0.3574168574115943,0.88416654,0.8385390387803752,0.18729791129210258,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.34141882377640176,0.3649426588048362,0,0.5175439735681943,0.4433133898885997,0
556864,ZEE-USD,2024-08-06,0.009539305232465267,0.47992480726765174,0.98230076,0.3901003999125782,0.2250820032917203,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.1589748458587192,0.3574168574115943,0.88416654,0.7083515360736189,0.19359771397586698,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.3223092918410284,0.3649426588048362,0,0.5322841385603199,0.4447649564604812,0
373986,POLC-USD,2024-08-06,0.0069252983666956425,0.5139685951303598,0.9840237,0.41316099319663435,0.45283533492106937,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.32011825219496937,0.4000540024303183,0.88416654,0.34838876348235537,0.2977669737137896,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.18367222875338768,0.3033241150865323,0,0.5708721467450798,0.44535397561655543,0
439849,SRBP-USD,2024-08-06,8.383124077226967e-05,0.49840907300191745,0.98230076,0.40266064522282347,0.05493568480754355,0.43044866080198896,0.45032426066365694,0.4782733014534486,0.88082016,0.4947955957441251,0.3714437051773614,0.040477911516961326,0.3501879196826566,0.88416654,0.9078413712728999,0.09286509772419721,0.007304427,0.37690624177952936,0.351207925296238,0.014439768,0.7606221,0.34863623582979114,0.3714437051773614,0,0.5067217521230312,0.4456839872706429,0
458751,T-USD,2024-08-06,0.018179986625909805,0.5139685951303598,0.9840237,0.41316099319663435,0.4378909660845246,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.3013653301887499,0.4000540024303183,0.88416654,0.3769006261443101,0.30303959423190413,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.1878573336117461,0.3033241150865323,0,0.5673548273756222,0.44656886441141186,0
522737,WMT-USD,2024-08-06,0.1765802800655365,0.5691936201053847,0.9635447,0.43071680765221665,0.43389710020427547,0.42479728212908313,0.4943241268535386,0.5405941211566211,0.845832,0.3894000945607936,0.390703548085901,0.3029615556840541,0.499808137184453,0.87660056,0.5274767208899342,0.36188313373027625,0.007408664,0.26728295196183127,0.27313593635560157,0.0074827196,0.46375355,0.2403089079808046,0.390703548085901,0,0.599955806371736,0.44677844357217333,0
378582,POND-USD,2024-08-06,0.011558921076357365,0.5380363913692086,0.9840237,0.4060371497198498,0.3857705164373292,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.2619597277877373,0.3962139535902695,0.88416654,0.3748725360253635,0.26930069950050534,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.1907497004245027,0.3547449769376966,0,0.5605591447495611,0.44680009651040375,0
386289,PUSH-USD,2024-08-06,0.07087228447198868,0.5462182095510267,0.9840237,0.4060371497198498,0.38040712937245064,0.40236846730267783,0.38660116190998545,0.4668670149295149,0.8477629,0.31211016351287013,0.3564116436043632,0.25654187581512006,0.3962139535902695,0.88416654,0.3847929924568614,0.27269834042963204,0.007304427,0.2680570054945055,0.19835244207210734,0.014439768,0.6437221,0.1954764410841906,0.3564116436043632,0,0.5627976681364286,0.4473257232811999,0
403421,RFD-USD,2024-08-06,3.975055278715445e-06,0.47992480726765174,0.98230076,0.3901003999125782,0.21848973957166157,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.15373100457952402,0.3574168574115943,0.88416654,0.7410409753166667,0.20560750349946083,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.32710760097344604,0.3649426588048362,0,0.5310301158510677,0.4475321874172077,0
527469,XAI-USD,2024-08-06,0.13523659110069275,0.5839446775274947,0.9635447,0.4122857746329484,0.41413543994770063,0.4546003548733323,0.46456929834870997,0.566824266011766,0.845832,0.41032141180564025,0.4103265339568363,0.2992856408055964,0.4640185933949093,0.87660056,0.3894301092975535,0.3014442576412702,0.007408664,0.2809134546009546,0.2468445610642263,0.0074827196,0.46375355,0.22140066041450812,0.4103265339568363,0,0.5885921020035143,0.4475642937515534,0
516218,WEN-USD,2024-08-06,0.0,0.5323021256349428,0.9840237,0.4202201562557974,0.3136463078332559,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.30296874937145596,0.3190471220026085,0.20640227229843638,0.40326523564155153,0.88416654,0.510709489732279,0.27189660606907196,0.007304427,0.2543701368076368,0.18164032085998616,0.014439768,0.6437221,0.20697671098394776,0.3190471220026085,0,0.5498229174601632,0.44822793652362247,0
379979,PRE-USD,2024-08-06,0.00903177261352539,0.5380363913692086,0.9840237,0.4060371497198498,0.37746708180907174,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.2531523560066909,0.3962139535902695,0.88416654,0.3745067578081075,0.278631447995461,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.1906960097830925,0.3547449769376966,0,0.5587632343214445,0.4489500372761387,0
207636,HAI-USD,2024-08-06,0.03676183521747589,0.5323021256349428,0.9840237,0.4202201562557974,0.19996159126264848,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.30296874937145596,0.3190471220026085,0.1286259744148253,0.40326523564155153,0.88416654,0.523580938088692,0.1957302235482919,0.007304427,0.2543701368076368,0.18164032085998616,0.014439768,0.6437221,0.20886604251199326,0.3190471220026085,0,0.5294403690541188,0.4306780892794801,0
337529,ODDZ-USD,2024-08-06,0.007328883744776249,0.47992480726765174,0.98230076,0.3901003999125782,0.11003799713659017,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.46744419714272667,0.3649426588048362,0.07838460537655599,0.3574168574115943,0.88416654,0.8167894244679865,0.1310818899775567,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.3366455593177623,0.3649426588048362,0,0.5114727847303217,0.43036039732032894,0
454024,SWEAT-USD,2024-08-06,0.005975997541099787,0.460775856201518,0.9840237,0.2989215333101158,0.1367730562721337,0.42362392916108094,0.36014317459286493,0.42047152976022945,0.8477629,0.46558593344670973,0.3924717782387123,0.09886066654077108,0.3492690096453254,0.88416654,0.7814580092499849,0.15861963564075812,0.007304427,0.4119526307026306,0.4098678733547154,0.01570124,0.6944358,0.342623934911685,0.3924717782387123,0,0.48899517177752616,0.4290473588817554,0
188737,GAME-USD,2024-08-06,0.00019570215954445302,0.5380363913692086,0.9840237,0.4060371497198498,0.12209848852751569,0.40236846730267783,0.36549005079887437,0.467978126040626,0.8477629,0.3168323857350923,0.3547449769376966,0.07879547672443069,0.3962139535902695,0.88416654,0.7589900750523955,0.1408180477467194,0.007304427,0.25805700549450555,0.18630698752665287,0.014439768,0.6437221,0.24713227345463373,0.3547449769376966,0,0.5130126561004913,0.4171958165488852,0
327827,NIM-USD,2024-08-06,0.0012870806967839599,0.4405488923329134,0.95390224,0.396051135451549,0.3853413408002361,0.38827769507181265,0.42158834629422864,0.5110857198357198,0.5474439,0.4685243669728966,0.40739641170376467,0.2795790853377634,0.4137988262339655,0.7684347,0.6954627706375898,0.3552624782374325,0.0061904434,0.433745659569189,0.3926632887236602,0.05137197,0.30742624,0.3376519114802334,0.40739641170376467,0,0.5133427858286268,0.3890355372428361,0
244151,JASMY-USD,2024-08-06,0.021000204607844353,0.4354932580070151,0.91157556,0.3983524393064242,0.2088130754351147,0.4239273670372741,0.45015015540015546,0.5040844225219225,0.8340066,0.45696110833610853,0.3927016370082159,0.14189756534700348,0.3937990204753362,0.81916016,0.8777667122613453,0.2911535243185856,0.0045118267,0.451848223671753,0.3962942411046126,0.05055921,0.34669697,0.3662919509154392,0.3927016370082159,0,0.5122815408038317,0.3927237304530007,0
423817,SHIB-USD,2024-08-06,1.3395201676758006e-05,0.5497688533516706,0.9635447,0.38815054071481975,0.16105506474989112,0.43166596899777,0.3872298600092716,0.48737919025419024,0.845832,0.36918649117071956,0.4031598672901697,0.11306190780974126,0.43811383149014743,0.87660056,0.7147234851019053,0.18490932874549298,0.007408664,0.2709690101565102,0.2129340271536924,0.0074827196,0.46375355,0.254837412293631,0.4031598672901697,0,0.5230524320893436,0.39567207844887387,0
531265,XCN-USD,2024-08-06,0.0005599161377176642,0.4647548297685868,0.9361721,0.38716407456658886,0.5117663965181524,0.4207685277685279,0.3972723779488486,0.5047319347319347,0.79104495,0.3647657985289565,0.4589880952380953,0.3927447160350829,0.38815810665942235,0.7684347,0.43103217874468186,0.38573955097661244,0.008226588,0.3084698300347387,0.28853197087663607,0.06633293,0.27918398,0.24314881811020356,0.4589880952380953,0,0.5583551821850261,0.39699559499430565,0
